race_id,horse_id,position
rac_11383385,hrs_35336112,6
rac_11383385,hrs_26692680,7
rac_11383385,hrs_37987852,PU
rac_11384815,hrs_23166073,1
rac_11384815,hrs_35446299,2
rac_11384815,hrs_33660298,3
rac_11384815,hrs_24747128,4
rac_11384815,hrs_36986138,5
rac_11383411,hrs_32181646,1
rac_11383411,hrs_25312168,2
rac_11383411,hrs_35700000,3
rac_11383411,hrs_30643221,4
rac_11383411,hrs_25825583,5
rac_11383411,hrs_27593692,6
rac_11383411,hrs_29509676,7
rac_11383411,hrs_21826350,8
rac_11383411,hrs_32401824,9
rac_11383411,hrs_31550421,10
rac_11383411,hrs_27794823,11
rac_11383411,hrs_31965332,PU
rac_11384802,hrs_42615741,1
rac_11384802,hrs_43417927,2
rac_11384802,hrs_41596849,3
rac_11384802,hrs_39960459,4
rac_11384802,hrs_40941306,5
rac_11384802,hrs_41346452,6
rac_11384711,hrs_30381477,1
rac_11384711,hrs_36515185,2
rac_11384711,hrs_30656843,3
rac_11384711,hrs_15687511,4
rac_11384711,hrs_22626156,5
rac_11384711,hrs_32249224,6
rac_11384711,hrs_35699615,7
rac_11384711,hrs_38338531,8
rac_11384711,hrs_37207926,UR
rac_11383346,hrs_14823046,1
rac_11383346,hrs_27414639,2
rac_11383346,hrs_20664966,3
rac_11383346,hrs_27371442,4
rac_11383346,hrs_6319264,5
rac_11383346,hrs_16762907,6
rac_11384828,hrs_31055521,1
rac_11384828,hrs_31259277,2
rac_11384828,hrs_37027088,3
rac_11384828,hrs_29228857,4
rac_11384828,hrs_31565072,5
rac_11384763,hrs_40919235,1
rac_11384763,hrs_42521780,2
rac_11384763,hrs_40919179,3
rac_11384763,hrs_412693148,4
rac_11384763,hrs_45475633,5
rac_11384763,hrs_45475640,6
rac_11384763,hrs_41189736,7
rac_11384763,hrs_44541700,8
rac_11384763,hrs_44417646,9
rac_11384763,hrs_40919571,10
rac_11384763,hrs_44975567,11
rac_11383372,hrs_23818368,1
rac_11383372,hrs_22625470,2
rac_11383372,hrs_27040517,3
rac_11383372,hrs_33110504,4
rac_11383372,hrs_28797293,5
rac_11383372,hrs_27697222,6
rac_11383372,hrs_18715361,7
rac_11384880,hrs_39960354,1
rac_11384880,hrs_42226219,2
rac_11384880,hrs_412653010,3
rac_11384880,hrs_42163345,4
rac_11384880,hrs_42554225,5
rac_11384880,hrs_43951047,6
rac_11384880,hrs_42226240,7
rac_11384776,hrs_21684012,1
rac_11384776,hrs_24102288,2
rac_11384776,hrs_35895818,3
rac_11384776,hrs_25121243,4
rac_11384776,hrs_25156467,5
rac_11384776,hrs_30908409,6
rac_11384776,hrs_18809560,7
rac_11384776,hrs_30425787,8
rac_11384776,hrs_18654524,9
rac_11384776,hrs_20977845,10
rac_11383359,hrs_24494519,1
rac_11383359,hrs_29907213,2
rac_11383359,hrs_34845825,3
rac_11383359,hrs_23218762,UR
rac_11384867,hrs_44785902,1
rac_11384867,hrs_45475612,2
rac_11384867,hrs_45378396,3
rac_11384867,hrs_44659846,4
rac_11384867,hrs_45475584,5
rac_11384867,hrs_45475577,6
rac_11384867,hrs_45475605,7
rac_11383398,hrs_33391022,1
rac_11383398,hrs_35150598,2
rac_11383398,hrs_34717452,3
rac_11383398,hrs_37207891,4
rac_11383398,hrs_38203200,5
rac_11386583,hrs_34845454,1
rac_11386583,hrs_18518192,2
rac_11386583,hrs_25624081,3
rac_11386583,hrs_27166524,4
rac_11386583,hrs_33875499,5
rac_11386583,hrs_9601123,6
rac_11386583,hrs_37505237,7
rac_11386583,hrs_35149842,8
rac_11386583,hrs_32538569,9
rac_11386583,hrs_24419934,10
rac_11386583,hrs_14471611,11
rac_11386583,hrs_31785761,12
rac_11386583,hrs_29917853,13
rac_11386622,hrs_30567817,1
rac_11386622,hrs_21685538,2
rac_11386622,hrs_27414667,3
rac_11386622,hrs_23425759,4
rac_11386622,hrs_25027233,5
rac_11386622,hrs_11762842,6
rac_11386622,hrs_32264225,7
rac_11386622,hrs_37025996,8
rac_11386622,hrs_31699129,9
rac_11386622,hrs_26049975,10
rac_11408007,hrs_24735053,1
rac_11408007,hrs_31919538,2
rac_11408007,hrs_21671783,3
rac_11408007,hrs_36235136,4
rac_11408007,hrs_37052225,5
rac_11408007,hrs_29917818,6
rac_11408007,hrs_8010191,7
rac_11408007,hrs_35336413,8
rac_11408007,hrs_35150255,9
rac_11408007,hrs_10755710,10
rac_11408007,hrs_30123352,11
rac_11386661,hrs_33875443,1
rac_11386661,hrs_30208066,2
rac_11386661,hrs_36515766,3
rac_11386661,hrs_21964040,4
rac_11386661,hrs_31949995,5
rac_11386661,hrs_25470200,6
rac_11386661,hrs_35895867,7
rac_11386661,hrs_35924987,8
rac_11386661,hrs_10018141,9
rac_11386661,hrs_36515738,10
rac_11386661,hrs_33390070,11
rac_11386661,hrs_32061806,12
rac_11386661,hrs_27846630,13
rac_11386674,hrs_42680505,1
rac_11386674,hrs_42042161,2
rac_11386674,hrs_40919732,3
rac_11386674,hrs_40646879,4
rac_11386674,hrs_41628881,5
rac_11386674,hrs_39961565,6
rac_11386674,hrs_43951166,7
rac_11386674,hrs_40786151,8
rac_11386674,hrs_40918927,9
rac_11386674,hrs_41014001,10
rac_11386596,hrs_44384494,1
rac_11386596,hrs_40918759,2
rac_11386596,hrs_44075745,3
rac_11386596,hrs_44816464,4
rac_11386596,hrs_44166311,5
rac_11386596,hrs_45256729,6
rac_11386596,hrs_43197707,7
rac_11386596,hrs_45413186,8
rac_11383255,hrs_39315143,1
rac_11383255,hrs_41090931,2
rac_11383255,hrs_45413221,3
rac_11383255,hrs_45413228,4
rac_11383255,hrs_42680610,5
rac_11383255,hrs_45413214,6
rac_11384490,hrs_34472571,1
rac_11384490,hrs_35149205,2
rac_11384490,hrs_35040033,3
rac_11384490,hrs_36763671,4
rac_11384490,hrs_36428126,5
rac_11384490,hrs_35553336,6
rac_11384490,hrs_35123746,7
rac_11384490,hrs_35336595,8
rac_11384490,hrs_35840854,9
rac_11384490,hrs_36123003,10
rac_11384490,hrs_35714553,11
rac_11384490,hrs_37027032,12
rac_11408033,hrs_37702357,1
rac_11408033,hrs_24386236,2
rac_11408033,hrs_34346767,3
rac_11408033,hrs_33303851,4
rac_11408033,hrs_31965374,5
rac_11408033,hrs_32061785,6
rac_11408033,hrs_32472699,F
rac_11408033,hrs_35243292,PU
rac_11386609,hrs_39960347,1
rac_11386609,hrs_39962209,2
rac_11386609,hrs_43352022,3
rac_11386609,hrs_44816450,4
rac_11386609,hrs_43984017,5
rac_11386609,hrs_42912485,6
rac_11408046,hrs_24040065,1
rac_11408046,hrs_32567780,2
rac_11408046,hrs_32500209,3
rac_11408046,hrs_27821549,4
rac_11408046,hrs_32668503,5
rac_11408046,hrs_17694236,6
rac_11408046,hrs_29621662,7
rac_11407994,hrs_23085083,1
rac_11407994,hrs_34473341,2
rac_11407994,hrs_31982657,3
rac_11407994,hrs_35651518,4
rac_11407994,hrs_30589069,5
rac_11407994,hrs_35596470,6
rac_11407994,hrs_36836996,7
rac_11407994,hrs_22327935,8
rac_11407994,hrs_14142415,9
rac_11383164,hrs_37446850,1
rac_11383164,hrs_33080670,2
rac_11383164,hrs_35054768,3
rac_11383164,hrs_34845860,4
rac_11383164,hrs_21493248,5
rac_11383164,hrs_34253646,6
rac_11383164,hrs_24064110,7
rac_11383164,hrs_33302584,8
rac_11383164,hrs_34788866,9
rac_11383164,hrs_36499841,PU
rac_11383164,hrs_39451363,PU
rac_11386648,hrs_23380476,1
rac_11386648,hrs_17357186,2
rac_11386648,hrs_36529038,3
rac_11386648,hrs_42520961,4
rac_11386648,hrs_40132855,5
rac_11386648,hrs_26187294,6
rac_11386648,hrs_36878716,7
rac_11386648,hrs_26247123,8
rac_11383216,hrs_20033027,1
rac_11383216,hrs_35203483,2
rac_11383216,hrs_18414998,3
rac_11383216,hrs_20549998,4
rac_11383216,hrs_24687565,5
rac_11383216,hrs_14059647,6
rac_11383216,hrs_18715508,7
rac_11383216,hrs_29890042,F
rac_11384451,hrs_19485039,1
rac_11384451,hrs_27153469,2
rac_11384451,hrs_30123646,3
rac_11384451,hrs_23055879,4
rac_11384451,hrs_32709817,5
rac_11384451,hrs_13096552,6
rac_11384451,hrs_32278526,7
rac_11383099,hrs_15739570,1
rac_11383099,hrs_16269589,2
rac_11383099,hrs_22674421,3
rac_11383099,hrs_27551174,4
rac_11383099,hrs_32853212,5
rac_11383099,hrs_27982913,6
rac_11383099,hrs_28824880,7
rac_11383099,hrs_29341529,8
rac_11386635,hrs_38648876,1
rac_11386635,hrs_34470919,2
rac_11386635,hrs_35149653,3
rac_11386635,hrs_37193296,4
rac_11386635,hrs_43796403,5
rac_11383229,hrs_38130617,1
rac_11383229,hrs_33729864,2
rac_11383229,hrs_32683371,3
rac_11383229,hrs_30469887,4
rac_11383229,hrs_29761291,5
rac_11383229,hrs_24228568,6
rac_11383229,hrs_34166531,7
rac_11383229,hrs_37807105,8
rac_11383229,hrs_32304076,9
rac_11383229,hrs_34542578,10
rac_11383229,hrs_32342639,PU
rac_11384464,hrs_35149583,1
rac_11384464,hrs_35123732,2
rac_11384464,hrs_35554645,3
rac_11384464,hrs_36036770,4
rac_11384464,hrs_35840868,5
rac_11384464,hrs_35068908,6
rac_11384464,hrs_38434151,7
rac_11384464,hrs_35864409,8
rac_11384464,hrs_35713769,9
rac_11384464,hrs_35675619,10
rac_11384464,hrs_35257943,11
rac_11384464,hrs_37304085,12
rac_11408020,hrs_18572344,1
rac_11408020,hrs_38979220,2
rac_11408020,hrs_26932745,3
rac_11408020,hrs_24769542,4
rac_11408020,hrs_23490103,5
rac_11408020,hrs_18415194,6
rac_11408020,hrs_30245698,7
rac_11408020,hrs_34456954,8
rac_11408020,hrs_29523200,9
rac_11408020,hrs_34690306,10
rac_11408020,hrs_24592736,PU
rac_11383177,hrs_29012795,1
rac_11383177,hrs_23281153,2
rac_11383177,hrs_21512071,3
rac_11383177,hrs_8608229,4
rac_11383177,hrs_17570805,5
rac_11383177,hrs_17522036,6
rac_11383177,hrs_16036244,7
rac_11384438,hrs_22372525,1
rac_11384438,hrs_12240837,2
rac_11384438,hrs_19867876,3
rac_11384438,hrs_21995379,4
rac_11383151,hrs_24770669,1
rac_11383151,hrs_33391029,2
rac_11383151,hrs_35430703,3
rac_11383151,hrs_31835195,4
rac_11383151,hrs_22082235,5
rac_11383151,hrs_22940015,6
rac_11383151,hrs_24141222,7
rac_11383151,hrs_34598053,8
rac_11383151,hrs_21673071,9
rac_11383151,hrs_40766789,10
rac_11383151,hrs_9786511,PU
rac_11383151,hrs_28123284,PU
rac_11383190,hrs_29312745,1
rac_11383190,hrs_21405230,2
rac_11383190,hrs_28518245,3
rac_11383190,hrs_23325029,4
rac_11383190,hrs_32982299,5
rac_11383190,hrs_24373027,6
rac_11383190,hrs_24675161,PU
rac_11384516,hrs_42005334,1
rac_11384516,hrs_44105341,2
rac_11384516,hrs_42943985,3
rac_11384516,hrs_39960298,4
rac_11384516,hrs_44785944,5
rac_11384516,hrs_40919298,6
rac_11384516,hrs_45378424,7
rac_11384516,hrs_44512783,8
rac_11384516,hrs_44816653,9
rac_11384516,hrs_45255896,10
rac_11383125,hrs_23104032,1
rac_11383125,hrs_32952633,2
rac_11383125,hrs_23952985,3
rac_11383125,hrs_27794333,4
rac_11383125,hrs_20457262,5
rac_11383125,hrs_24735116,6
rac_11383125,hrs_20486900,7
rac_11383125,hrs_20183751,F
rac_11383242,hrs_37686929,1
rac_11383242,hrs_24959564,2
rac_11383242,hrs_40942118,3
rac_11383242,hrs_29623188,4
rac_11383242,hrs_33774482,5
rac_11383242,hrs_41346634,6
rac_11384503,hrs_44939608,1
rac_11384503,hrs_42912422,2
rac_11384503,hrs_45378340,3
rac_11384503,hrs_43637062,4
rac_11384503,hrs_39960452,5
rac_11384503,hrs_43667148,6
rac_11384503,hrs_44384473,7
rac_11383138,hrs_25026428,1
rac_11383138,hrs_28517377,2
rac_11383138,hrs_28206458,3
rac_11383138,hrs_29522570,4
rac_11383138,hrs_32485229,5
rac_11383138,hrs_29012774,6
rac_11383138,hrs_33165398,PU
rac_11383203,hrs_32910220,1
rac_11383203,hrs_22567496,2
rac_11383203,hrs_20613019,3
rac_11383203,hrs_29917510,4
rac_11383203,hrs_6314378,5
rac_11383203,hrs_28875280,6
rac_11383203,hrs_22625596,7
rac_11383203,hrs_30016119,8
rac_11383203,hrs_14752318,PU
rac_11383203,hrs_19902526,PU
rac_11383203,hrs_21512127,PU
rac_11383203,hrs_22975463,PU
rac_11383203,hrs_29409527,PU
rac_11384477,hrs_15498721,1
rac_11384477,hrs_35651532,2
rac_11384477,hrs_35828324,3
rac_11384477,hrs_19611382,4
rac_11384477,hrs_35554680,5
rac_11384477,hrs_36999998,6
rac_11384477,hrs_6881623,7
rac_11384477,hrs_25180092,8
rac_11384477,hrs_26554668,9
rac_11384477,hrs_35389088,10
rac_11384477,hrs_37475396,11
rac_11383112,hrs_40473559,1
rac_11383112,hrs_26649917,2
rac_11383112,hrs_16761654,3
rac_11383112,hrs_21659925,4
rac_11383112,hrs_42543410,PU
rac_11387233,hrs_18740288,1
rac_11387233,hrs_19858503,2
rac_11387233,hrs_22505210,3
rac_11387233,hrs_25637815,4
rac_11387233,hrs_24593625,4
rac_11387233,hrs_18882080,6
rac_11387233,hrs_29227702,7
rac_11387233,hrs_25286415,8
rac_11387233,hrs_30540748,9
rac_11387233,hrs_21649320,10
rac_11387285,hrs_41442961,1
rac_11387285,hrs_35363601,2
rac_11387285,hrs_6138874,3
rac_11387285,hrs_12573582,4
rac_11387285,hrs_14603029,5
rac_11387285,hrs_36738639,6
rac_11387285,hrs_38322074,7
rac_11387285,hrs_14471611,8
rac_11387285,hrs_35925001,9
rac_11387285,hrs_6751416,10
rac_11387285,hrs_21816130,11
rac_11387285,hrs_18619531,12
rac_11387272,hrs_35813176,1
rac_11387272,hrs_35123732,2
rac_11387272,hrs_35864409,3
rac_11387272,hrs_34932723,4
rac_11387272,hrs_36515157,5
rac_11387272,hrs_40514313,6
rac_11387272,hrs_35337008,7
rac_11387220,hrs_44076116,1
rac_11387220,hrs_412653164,2
rac_11387220,hrs_44721719,3
rac_11387220,hrs_41052025,4
rac_11387220,hrs_43417388,5
rac_11387220,hrs_40353439,6
rac_11387207,hrs_37207863,1
rac_11387207,hrs_34472627,2
rac_11387207,hrs_43984213,3
rac_11387207,hrs_35149086,4
rac_11387207,hrs_38018435,5
rac_11387207,hrs_31755773,6
rac_11387298,hrs_42042175,1
rac_11387298,hrs_42041272,2
rac_11387298,hrs_41171312,3
rac_11387298,hrs_44043636,4
rac_11387298,hrs_40919732,5
rac_11387298,hrs_40919284,6
rac_11387298,hrs_42680505,7
rac_11387298,hrs_43730764,8
rac_11387298,hrs_42943768,9
rac_11387298,hrs_41628937,10
rac_11387298,hrs_43605618,11
rac_11387298,hrs_42912450,12
rac_11387246,hrs_37316755,1
rac_11387246,hrs_36837360,2
rac_11387246,hrs_31070053,3
rac_11387246,hrs_26539695,4
rac_11387246,hrs_41305096,5
rac_11385790,hrs_35992593,1
rac_11385790,hrs_24063879,2
rac_11385790,hrs_41442926,3
rac_11385790,hrs_29918462,4
rac_11385790,hrs_22487976,5
rac_11385790,hrs_32061232,6
rac_11385790,hrs_25251947,7
rac_11385790,hrs_30850428,8
rac_11385790,hrs_25746028,9
rac_11385790,hrs_31117814,10
rac_11385790,hrs_30765175,11
rac_11385790,hrs_36779932,12
rac_11385790,hrs_31580395,13
rac_11385686,hrs_20041413,1
rac_11385686,hrs_42452046,2
rac_11385686,hrs_41441897,3
rac_11385686,hrs_8864814,4
rac_11385686,hrs_39808104,5
rac_11385686,hrs_41014078,6
rac_11387259,hrs_23380476,1
rac_11387259,hrs_27711404,2
rac_11387259,hrs_39170005,3
rac_11387259,hrs_30486400,4
rac_11387259,hrs_30541371,5
rac_11387259,hrs_34845391,6
rac_11387259,hrs_36515752,7
rac_11387259,hrs_22689212,8
rac_11387259,hrs_7305991,9
rac_11387259,hrs_28399903,10
rac_11387259,hrs_36695841,11
rac_11387259,hrs_22250816,12
rac_11385803,hrs_24819508,1
rac_11385803,hrs_39372361,2
rac_11385803,hrs_25300555,3
rac_11385803,hrs_27301694,4
rac_11385803,hrs_31259396,5
rac_11385803,hrs_19582367,6
rac_11385803,hrs_35257929,7
rac_11385803,hrs_31148495,8
rac_11385803,hrs_31494183,9
rac_11385803,hrs_22458338,10
rac_11383710,hrs_30315761,1
rac_11383710,hrs_32936463,2
rac_11383710,hrs_29622040,3
rac_11383710,hrs_21827008,4
rac_11383710,hrs_29748628,5
rac_11383710,hrs_36316294,6
rac_11383710,hrs_32090688,PU
rac_11385647,hrs_35149219,1
rac_11385647,hrs_29577086,2
rac_11385647,hrs_35730023,3
rac_11385647,hrs_36454222,4
rac_11385647,hrs_34932751,5
rac_11385647,hrs_7313033,6
rac_11385647,hrs_36515164,7
rac_11385647,hrs_18654545,8
rac_11385647,hrs_14247324,9
rac_11385751,hrs_35336490,1
rac_11385751,hrs_22111432,2
rac_11385751,hrs_11150391,3
rac_11385751,hrs_23380336,4
rac_11385751,hrs_36614949,5
rac_11385751,hrs_29228416,6
rac_11385751,hrs_24854410,7
rac_11385751,hrs_34473327,8
rac_11385751,hrs_23284387,9
rac_11385751,hrs_28533785,10
rac_11385751,hrs_25251968,11
rac_11385751,hrs_22111523,12
rac_11383684,hrs_29748838,1
rac_11383684,hrs_28474544,2
rac_11383684,hrs_29117277,3
rac_11383684,hrs_16596209,4
rac_11383684,hrs_22413335,5
rac_11385699,hrs_37658971,1
rac_11385699,hrs_14866670,2
rac_11385699,hrs_38417540,3
rac_11385699,hrs_24855355,4
rac_11385699,hrs_24665186,5
rac_11385699,hrs_35512652,6
rac_11385699,hrs_22157044,7
rac_11385699,hrs_29917825,8
rac_11385699,hrs_29721895,9
rac_11385764,hrs_41171333,1
rac_11385764,hrs_41782370,2
rac_11385764,hrs_43002421,3
rac_11385764,hrs_40669181,4
rac_11385764,hrs_40312902,5
rac_11385764,hrs_41504022,6
rac_11385764,hrs_39960403,7
rac_11385764,hrs_40819625,8
rac_11385764,hrs_39962846,9
rac_11385764,hrs_39191264,10
rac_11383697,hrs_29509375,1
rac_11383697,hrs_22914850,2
rac_11383697,hrs_39678744,3
rac_11383697,hrs_412693421,4
rac_11383697,hrs_38433444,5
rac_11383697,hrs_34166692,6
rac_11383697,hrs_33344794,7
rac_11383697,hrs_34888665,8
rac_11383697,hrs_33479103,9
rac_11383697,hrs_39941041,PU
rac_11383697,hrs_40687493,SU
rac_11385660,hrs_7042427,1
rac_11385660,hrs_21743631,2
rac_11385660,hrs_10170328,3
rac_11385660,hrs_36035930,4
rac_11385660,hrs_22689044,5
rac_11385660,hrs_35025571,6
rac_11385725,hrs_40900041,1
rac_11385725,hrs_44873780,2
rac_11385725,hrs_45534860,3
rac_11385725,hrs_45661714,4
rac_11385725,hrs_45661721,5
rac_11385725,hrs_43667078,6
rac_11385725,hrs_43950767,7
rac_11385725,hrs_43572851,8
rac_11385725,hrs_44166220,9
rac_11385725,hrs_45661728,10
rac_11385725,hrs_43507429,11
rac_11385725,hrs_45474842,12
rac_11383671,hrs_32357031,1
rac_11383671,hrs_23643382,2
rac_11383671,hrs_30709889,3
rac_11383671,hrs_28220220,4
rac_11383671,hrs_30208360,5
rac_11383671,hrs_35512806,6
rac_11383671,hrs_26408830,PU
rac_11385634,hrs_18529889,1
rac_11385634,hrs_35484484,2
rac_11385634,hrs_36864947,3
rac_11385634,hrs_10303251,4
rac_11385634,hrs_30124780,5
rac_11385634,hrs_37081380,6
rac_11385634,hrs_39240250,7
rac_11385634,hrs_21413917,8
rac_11385634,hrs_11602416,9
rac_11385634,hrs_31148579,10
rac_11417601,hrs_25664877,1
rac_11417601,hrs_27054447,2
rac_11417601,hrs_24854459,3
rac_11417601,hrs_31919636,4
rac_11417601,hrs_26692736,5
rac_11417601,hrs_29228640,6
rac_11417601,hrs_28013440,7
rac_11417601,hrs_15171058,8
rac_11417601,hrs_24854599,9
rac_11417601,hrs_26050003,10
rac_11417601,hrs_18231640,11
rac_11417601,hrs_35840805,12
rac_11417601,hrs_37890405,13
rac_11417601,hrs_22047123,14
rac_11383723,hrs_40646774,1
rac_11383723,hrs_36137269,2
rac_11383723,hrs_35580727,3
rac_11383723,hrs_37701300,4
rac_11383723,hrs_36354206,5
rac_11383723,hrs_43572998,6
rac_11383723,hrs_35336609,PU
rac_11385712,hrs_43605590,1
rac_11385712,hrs_41782412,2
rac_11385712,hrs_42944048,3
rac_11385738,hrs_36136079,1
rac_11385738,hrs_24066070,2
rac_11385738,hrs_30980915,3
rac_11385738,hrs_32808790,4
rac_11385738,hrs_37774562,5
rac_11385738,hrs_40899593,6
rac_11385738,hrs_30709903,7
rac_11385738,hrs_25252059,8
rac_11385738,hrs_13694926,9
rac_11385738,hrs_36695848,10
rac_11385738,hrs_27206641,11
rac_11385738,hrs_36234492,12
rac_11385738,hrs_25204620,13
rac_11383736,hrs_33036003,1
rac_11383736,hrs_37889810,2
rac_11383736,hrs_25525794,3
rac_11383736,hrs_26554717,4
rac_11383736,hrs_15288693,5
rac_11383736,hrs_19867575,6
rac_11383736,hrs_28999838,7
rac_11383736,hrs_27566049,8
rac_11383736,hrs_32105199,9
rac_11383736,hrs_14728581,F
rac_11383736,hrs_24555293,PU
rac_11385673,hrs_37316090,1
rac_11385673,hrs_30124675,2
rac_11385673,hrs_23149147,3
rac_11385673,hrs_22439851,4
rac_11385673,hrs_36738576,5
rac_11385673,hrs_36454320,6
rac_11385673,hrs_35729652,7
rac_11385673,hrs_31950002,8
rac_11385673,hrs_19877760,9
rac_11385777,hrs_36023456,1
rac_11385777,hrs_30314599,2
rac_11385777,hrs_32103365,3
rac_11385777,hrs_26342561,4
rac_11385777,hrs_25580681,5
rac_11385777,hrs_30344559,6
rac_11385777,hrs_38564862,7
rac_11385777,hrs_25856558,8
rac_11385777,hrs_24758412,9
rac_11385777,hrs_29918098,10
rac_11385777,hrs_39604733,11
rac_11385777,hrs_31189669,12
rac_11385777,hrs_35431403,13
rac_11387038,hrs_35864423,1
rac_11387038,hrs_41130138,2
rac_11387038,hrs_43730876,3
rac_11387038,hrs_40225906,4
rac_11387038,hrs_30344769,5
rac_11387038,hrs_35150087,6
rac_11387038,hrs_26823146,7
rac_11387038,hrs_34845475,8
rac_11387038,hrs_35336945,9
rac_11387038,hrs_25095350,10
rac_11387038,hrs_29917881,11
rac_11387038,hrs_40941299,12
rac_11387051,hrs_27902476,1
rac_11387051,hrs_35389109,2
rac_11387051,hrs_36207647,3
rac_11387051,hrs_35513618,4
rac_11387051,hrs_29802045,5
rac_11387051,hrs_40625249,6
rac_11387051,hrs_21672875,7
rac_11387051,hrs_30804543,8
rac_11387051,hrs_40373830,9
rac_11387051,hrs_35297332,10
rac_11387051,hrs_37889684,11
rac_11387051,hrs_36696464,12
rac_11387064,hrs_22689303,1
rac_11387064,hrs_35137340,2
rac_11387064,hrs_19071031,3
rac_11387064,hrs_35069048,4
rac_11387064,hrs_38002342,5
rac_11387064,hrs_29577100,6
rac_11387064,hrs_19280919,7
rac_11387064,hrs_17762213,8
rac_11387064,hrs_35729806,9
rac_11387064,hrs_17763928,10
rac_11386999,hrs_31835181,1
rac_11386999,hrs_28431886,2
rac_11386999,hrs_34597948,3
rac_11386999,hrs_29227191,4
rac_11386999,hrs_28608041,5
rac_11386999,hrs_35828275,6
rac_11386999,hrs_26088307,7
rac_11386999,hrs_35445361,8
rac_11386999,hrs_24506272,9
rac_11386999,hrs_34989878,10
rac_11387090,hrs_41504043,1
rac_11387090,hrs_412693211,2
rac_11387090,hrs_42226184,3
rac_11387090,hrs_43730792,4
rac_11387090,hrs_42326578,5
rac_11387090,hrs_41504106,6
rac_11387090,hrs_41346473,7
rac_11387090,hrs_42261191,8
rac_11387090,hrs_40669111,9
rac_11415326,hrs_20160049,1
rac_11415326,hrs_38074001,2
rac_11415326,hrs_20042099,3
rac_11415326,hrs_30016308,4
rac_11415326,hrs_29880011,5
rac_11415326,hrs_20662320,6
rac_11415326,hrs_14764932,7
rac_11415326,hrs_22847699,PU
rac_11415326,hrs_34845349,UR
rac_11415313,hrs_41504134,1
rac_11415313,hrs_43131613,2
rac_11415313,hrs_43636530,3
rac_11415313,hrs_39061218,4
rac_11415313,hrs_42005348,5
rac_11415313,hrs_44015888,6
rac_11415313,hrs_40919480,7
rac_11415313,hrs_39060028,8
rac_11415313,hrs_43636516,9
rac_11415313,hrs_45568474,10
rac_11415313,hrs_45568460,11
rac_11415313,hrs_44015937,12
rac_11415313,hrs_44816527,13
rac_11385192,hrs_31259725,1
rac_11385192,hrs_28013244,2
rac_11385192,hrs_26782931,3
rac_11385192,hrs_24907876,4
rac_11385192,hrs_19484962,5
rac_11385192,hrs_22064812,6
rac_11385192,hrs_35149380,7
rac_11383567,hrs_19992483,1
rac_11383567,hrs_28014553,2
rac_11383567,hrs_21816207,3
rac_11383567,hrs_21378511,4
rac_11383567,hrs_30672201,5
rac_11383567,hrs_18445196,6
rac_11383567,hrs_13683964,7
rac_11383567,hrs_10882123,8
rac_11383567,hrs_28014707,PU
rac_11387012,hrs_43636495,1
rac_11387012,hrs_44166304,2
rac_11387012,hrs_41876849,3
rac_11387012,hrs_43730750,4
rac_11387012,hrs_44786560,5
rac_11387012,hrs_43827049,6
rac_11387012,hrs_43951159,7
rac_11387012,hrs_43984150,8
rac_11387012,hrs_45568481,9
rac_11387012,hrs_45413200,10
rac_11387012,hrs_45157700,11
rac_11387012,hrs_44264521,12
rac_11387012,hrs_44481304,13
rac_11385218,hrs_41033811,1
rac_11385218,hrs_40766761,2
rac_11385218,hrs_37774499,3
rac_11385218,hrs_44786000,4
rac_11385218,hrs_41565223,5
rac_11385218,hrs_44721712,6
rac_11383528,hrs_11230205,1
rac_11383528,hrs_12704237,2
rac_11383528,hrs_29312766,3
rac_11383528,hrs_17851785,4
rac_11385127,hrs_40312979,1
rac_11385127,hrs_23568321,2
rac_11385127,hrs_14752178,3
rac_11385127,hrs_14780003,4
rac_11385127,hrs_29636516,5
rac_11385127,hrs_36837017,6
rac_11385127,hrs_2106881,7
rac_11387077,hrs_39060917,1
rac_11387077,hrs_412692938,2
rac_11387077,hrs_42647878,3
rac_11387077,hrs_42554330,4
rac_11387077,hrs_39190529,5
rac_11387077,hrs_40899670,6
rac_11387077,hrs_41346396,7
rac_11387077,hrs_41171277,8
rac_11387077,hrs_42912471,9
rac_11387077,hrs_43827000,10
rac_11387077,hrs_41565034,11
rac_11387077,hrs_43730743,12
rac_11384971,hrs_35625023,1
rac_11384971,hrs_21743519,2
rac_11384971,hrs_35149744,3
rac_11384971,hrs_34472662,4
rac_11384971,hrs_21678160,5
rac_11384971,hrs_32030761,6
rac_11384971,hrs_30330167,7
rac_11384971,hrs_36934219,8
rac_11384971,hrs_37576847,9
rac_11415339,hrs_37603538,1
rac_11415339,hrs_17762171,2
rac_11415339,hrs_35675647,3
rac_11415339,hrs_36235059,4
rac_11415339,hrs_22318387,5
rac_11415339,hrs_35149961,6
rac_11415339,hrs_30285465,7
rac_11415339,hrs_35149695,8
rac_11415339,hrs_22372056,9
rac_11383515,hrs_25538128,1
rac_11383515,hrs_25867289,2
rac_11383515,hrs_12240795,3
rac_11383515,hrs_30486232,4
rac_11383515,hrs_18920335,5
rac_11383515,hrs_29327039,6
rac_11383515,hrs_17762339,7
rac_11383515,hrs_19303816,UR
rac_11385166,hrs_40918969,1
rac_11385166,hrs_40899642,2
rac_11385166,hrs_42452466,3
rac_11385166,hrs_40819464,4
rac_11385166,hrs_44015881,5
rac_11385166,hrs_42041279,6
rac_11385166,hrs_42912499,7
