horse_id,dist,dist_m,dist_f,runs,1st,2nd,3rd,4th,win_%
hrs_40132834,1m3f,2212,11f,4,1,0,0,1,0.25
hrs_40132834,1m2f,2057,10f,1,0,0,1,0,0.0
hrs_40132834,1m1½f,1906,9.5f,1,0,0,0,0,0.0
hrs_40132834,1m4f,2461,12f,1,0,0,0,0,0.0
hrs_37821700,1m3f,2212,11f,3,1,0,1,1,0.33
hrs_37821700,1m,1609,8f,1,0,1,0,0,0.0
hrs_37821700,1m4f,2461,12f,1,0,0,0,0,0.0
hrs_37368051,1m½f,1739,8.5f,1,1,0,0,0,1.0
hrs_37368051,1m2f,2012,10f,1,0,0,0,0,0.0
hrs_37368051,1m,1609,8f,1,0,0,0,0,0.0
hrs_37368051,1m3f,2212,11f,1,0,0,0,0,0.0
hrs_37368051,1m4f,2461,12f,1,0,0,0,0,0.0
hrs_38338594,1m,1610,8f,4,0,0,1,1,0.0
hrs_38338594,1m3f,2212,11f,2,0,0,0,1,0.0
hrs_38338594,1m4f,2427,12f,1,0,0,0,0,0.0
hrs_32910045,1m2f,1991,10f,3,1,0,0,0,0.33
hrs_32910045,1m4f,2413,12f,3,0,1,1,0,0.0
hrs_32910045,1m,1609,8f,2,0,1,0,0,0.0
hrs_32910045,1m6f,2836,14f,2,2,0,0,0,1.0
hrs_32910045,2m,3217,16f,1,0,1,0,0,0.0
hrs_32910045,1m½f,1739,8.5f,1,1,0,0,0,1.0
hrs_31369226,1m,1610,8f,12,2,5,0,1,0.17
hrs_31369226,7f,1408,7f,4,0,0,0,1,0.0
hrs_31369226,1m½f,1678,8.5f,4,0,0,0,0,0.0
hrs_31369226,6f,1207,6f,2,1,0,0,0,0.5
hrs_31369226,7½f,1481,7.5f,1,0,1,0,0,0.0
hrs_31369226,1m1½f,1906,9.5f,1,0,0,1,0,0.0
hrs_30123681,6f,1207,6f,13,1,5,0,1,0.08
hrs_30123681,7f,1411,7f,6,0,0,1,1,0.0
hrs_30123681,5f,1006,5f,1,0,0,0,0,0.0
hrs_29721643,6f,1212,6f,21,2,2,4,4,0.1
hrs_29721643,7f,1408,7f,3,0,0,0,1,0.0
hrs_29721643,5f,1000,5f,3,0,1,1,0,0.0
hrs_29721643,7½f,1472,7.5f,1,0,1,0,0,0.0
hrs_29721643,6½f,1262,6.5f,1,0,0,0,0,0.0
hrs_30567803,6f,1218,6f,19,3,3,2,2,0.16
hrs_30567803,7f,1408,7f,4,0,0,0,1,0.0
hrs_30567803,5f,1006,5f,1,0,0,1,0,0.0
hrs_39960977,6f,1207,6f,3,0,1,0,0,0.0
hrs_49609021,6f,1207,6f,1,0,0,0,0,0.0
hrs_47807326,7f,1441,7f,2,0,0,0,1,0.0
hrs_47807326,6f,1207,6f,1,0,0,0,0,0.0
hrs_48886306,1m,1609,8f,2,1,1,0,0,0.5
hrs_49609014,1m,1609,8f,1,0,0,1,0,0.0
hrs_48922118,1m,1609,8f,2,0,1,0,1,0.0
hrs_48447399,1m,1609,8f,3,0,0,0,0,0.0
hrs_34472571,1m,1610,8f,9,0,3,1,3,0.0
hrs_34472571,1m½f,1701,8.5f,4,1,0,1,0,0.25
hrs_34472571,1m2f,2012,10f,3,0,0,0,0,0.0
hrs_34472571,7f,1409,7f,2,0,0,0,0,0.0
hrs_34472571,6f,1207,6f,1,0,0,0,1,0.0
hrs_34472571,1m3f,2212,11f,1,0,0,0,0,0.0
hrs_36035832,1m,1610,8f,6,1,0,1,1,0.17
hrs_36035832,7f,1408,7f,4,0,0,1,1,0.0
hrs_36035832,1m1f,1811,9f,1,0,0,0,0,0.0
hrs_36035832,6½f,1344,6.5f,1,0,0,0,0,0.0
hrs_22372588,1m,1606,8f,18,3,3,5,2,0.17
hrs_22372588,7f,1408,7f,8,0,1,1,2,0.0
hrs_22372588,1m2f,2050,10f,8,1,0,0,2,0.12
hrs_22372588,1m4f,2413,12f,2,0,0,0,0,0.0
hrs_22372588,1m1½f,1906,9.5f,2,0,0,1,0,0.0
hrs_22372588,1m3f,2212,11f,2,0,0,0,0,0.0
hrs_22372588,7½f,1532,7.5f,1,0,1,0,0,0.0
hrs_22372588,1m4½f,2472,12.5f,1,0,0,0,1,0.0
hrs_22372588,1m½f,1739,8.5f,1,0,0,0,0,0.0
hrs_22372588,1m3½f,2303,11.5f,1,0,0,0,0,0.0
hrs_13551902,3m,4828,24f,6,1,1,0,1,0.17
hrs_13551902,2m7½f,4747,23.5f,4,1,1,0,1,0.25
hrs_13551902,3m4½f,5766,28.5f,3,0,0,1,0,0.0
hrs_13551902,2m4f,3974,20f,2,2,0,0,0,1.0
hrs_13551902,2m,3219,16f,2,2,0,0,0,1.0
hrs_13551902,3m5f,5784,29f,2,0,0,1,0,0.0
hrs_13551902,3m2f,5225,26f,2,0,0,0,0,0.0
hrs_13551902,2m5f,4275,21f,1,0,0,0,0,0.0
hrs_13551902,1m7½f,3156,15.5f,1,0,0,0,1,0.0
hrs_13551902,3m7½f,6306,31.5f,1,0,1,0,0,0.0
hrs_13551902,3m1f,5057,25f,1,0,0,0,0,0.0
hrs_13551902,2m4½f,4131,20.5f,1,0,0,1,0,0.0
hrs_13551902,3m2½f,5378,26.5f,1,0,0,0,1,0.0
hrs_33302500,1m2f,2012,10f,5,0,1,0,0,0.0
hrs_33302500,2m,3219,16f,3,0,0,0,0,0.0
hrs_33302500,7f,1409,7f,3,0,0,0,0,0.0
hrs_33302500,2m1f,3392,17f,2,0,0,1,0,0.0
hrs_33302500,1m4f,2427,12f,1,0,0,0,0,0.0
hrs_33302500,1m1½f,1906,9.5f,1,0,0,0,0,0.0
hrs_35700000,2m4f,3978,20f,3,0,2,1,0,0.0
hrs_35700000,1m7½f,3131,15.5f,2,0,1,0,0,0.0
hrs_35700000,2m,3264,16f,2,0,0,1,0,0.0
hrs_35700000,2m4½f,4086,20.5f,1,0,0,1,0,0.0
hrs_35700000,2m3½f,3914,19.5f,1,0,0,0,0,0.0
hrs_35700000,2m2½f,3675,18.5f,1,0,0,0,0,0.0
hrs_35700000,3m,4828,24f,1,0,0,0,0,0.0
hrs_35700000,2m1f,3381,17f,1,0,0,0,0,0.0
hrs_35700000,2m2f,3621,18f,1,0,0,0,0,0.0
hrs_34665610,2m½f,3283,16.5f,3,0,0,2,0,0.0
hrs_34665610,2m1f,3381,17f,2,0,0,0,1,0.0
hrs_34665610,2m,3172,16f,2,0,0,0,0,0.0
hrs_34665610,2m1½f,3570,17.5f,1,0,0,0,0,0.0
hrs_34665610,1m7f,3063,15f,1,0,0,0,0,0.0
hrs_39315143,2m,3219,16f,4,1,0,0,0,0.25
hrs_39315143,2m½f,3270,16.5f,1,0,0,0,0,0.0
hrs_39315143,1m7½f,3160,15.5f,1,0,0,0,0,0.0
hrs_39315143,2m1f,3381,17f,1,0,0,0,0,0.0
hrs_37260321,2m5f,4275,21f,2,1,1,0,0,0.5
hrs_37260321,1m7½f,3160,15.5f,1,0,0,0,0,0.0
hrs_37260321,2m6f,4432,22f,1,1,0,0,0,1.0
hrs_37260321,2m3½f,3914,19.5f,1,0,0,0,0,0.0
hrs_37260321,2m½f,3298,16.5f,1,0,0,0,0,0.0
hrs_37260321,2m4½f,4131,20.5f,1,0,0,0,0,0.0
hrs_37260321,2m,3219,16f,1,1,0,0,0,1.0
hrs_37260321,2m7f,4641,23f,1,0,0,0,1,0.0
hrs_33260353,2m5f,4275,21f,4,0,0,2,0,0.0
hrs_33260353,2m,3219,16f,1,1,0,0,0,1.0
hrs_33260353,2m5½f,4350,21.5f,1,1,0,0,0,1.0
hrs_33260353,2m4½f,4150,20.5f,1,0,1,0,0,0.0
hrs_33260353,2m1f,3410,17f,1,0,0,0,0,0.0
hrs_33302535,2m,3229,16f,4,1,0,2,0,0.25
hrs_33302535,2m1f,3382,17f,3,0,1,1,0,0.0
hrs_33302535,1m4f,2376,12f,3,0,0,2,0,0.0
hrs_33302535,2m½f,3282,16.5f,3,0,1,0,1,0.0
hrs_33302535,2m4f,4023,20f,3,1,0,1,0,0.33
hrs_33302535,1m7½f,3121,15.5f,1,1,0,0,0,1.0
hrs_33302535,1m7f,3063,15f,1,0,1,0,0,0.0
hrs_33302535,2m4½f,4156,20.5f,1,0,1,0,0,0.0
hrs_33302535,1m3½f,2303,11.5f,1,0,0,0,0,0.0
hrs_33302535,1m1½f,1906,9.5f,1,0,0,0,1,0.0
hrs_33302535,2m5f,4275,21f,1,0,0,0,0,0.0
hrs_23921653,2m,3184,16f,9,2,2,0,1,0.22
hrs_23921653,2m4f,4055,20f,4,0,1,1,2,0.0
hrs_23921653,2m3½f,3882,19.5f,4,2,1,0,1,0.5
hrs_23921653,2m5f,4196,21f,4,0,0,1,0,0.0
hrs_23921653,3m,4789,24f,1,0,0,0,0,0.0
hrs_23921653,3m1½f,5084,25.5f,1,0,0,0,0,0.0
hrs_23921653,2m5½f,4348,21.5f,1,0,0,0,0,0.0
hrs_23921653,2m½f,3333,16.5f,1,0,1,0,0,0.0
hrs_23921653,2m3f,3851,19f,1,1,0,0,0,1.0
hrs_23921653,2m2½f,3749,18.5f,1,0,0,0,0,0.0
hrs_27877241,2m5f,4250,21f,5,2,0,1,1,0.4
hrs_27877241,2m1f,3392,17f,3,0,0,0,0,0.0
hrs_27877241,2m3½f,3882,19.5f,3,1,1,1,0,0.33
hrs_27877241,2m4f,3978,20f,3,0,0,0,0,0.0
hrs_27877241,2m3f,3869,19f,2,0,1,0,1,0.0
hrs_27877241,1m7½f,3131,15.5f,1,0,1,0,0,0.0
hrs_27877241,2m,3263,16f,1,0,0,0,0,0.0
hrs_27877241,2m7½f,4763,23.5f,1,0,0,0,0,0.0
hrs_27877241,2m1½f,3499,17.5f,1,0,0,0,0,0.0
hrs_23254427,2m4f,3978,20f,5,0,1,0,1,0.0
hrs_23254427,2m1f,3381,17f,3,0,0,0,1,0.0
hrs_23254427,2m5f,4196,21f,3,1,0,0,1,0.33
hrs_23254427,3m,4865,24f,3,0,0,0,0,0.0
hrs_23254427,2m5½f,4308,21.5f,2,0,0,0,2,0.0
hrs_23254427,1m7½f,3139,15.5f,2,0,0,0,0,0.0
hrs_23254427,2m,3262,16f,1,0,0,0,0,0.0
hrs_23254427,2m4½f,4104,20.5f,1,0,1,0,0,0.0
hrs_23254427,3m½f,4883,24.5f,1,0,0,0,0,0.0
hrs_23254427,2m3f,3869,19f,1,0,0,1,0,0.0
hrs_23254427,2m6f,4454,22f,1,1,0,0,0,1.0
hrs_23254427,2m3½f,3882,19.5f,1,0,0,0,0,0.0
hrs_34598053,2m4½f,4124,20.5f,3,0,0,1,1,0.0
hrs_34598053,2m3½f,3882,19.5f,2,0,0,0,0,0.0
hrs_34598053,2m5½f,4350,21.5f,1,0,0,0,0,0.0
hrs_34598053,2m2½f,3712,18.5f,1,0,0,0,0,0.0
hrs_34598053,2m4f,4023,20f,1,0,0,0,0,0.0
hrs_34598053,3m2f,5181,26f,1,0,0,0,0,0.0
hrs_34598053,2m,3221,16f,1,0,0,0,0,0.0
hrs_34598053,2m7f,4590,23f,1,0,0,0,0,0.0
hrs_20496196,2m,3226,16f,6,1,2,1,0,0.17
hrs_20496196,2m4f,4033,20f,5,1,2,1,1,0.2
hrs_20496196,2m3½f,3912,19.5f,5,0,2,0,1,0.0
hrs_20496196,2m½f,3298,16.5f,3,0,1,0,1,0.0
hrs_20496196,2m2f,3658,18f,1,0,0,1,0,0.0
hrs_20496196,2m4½f,4075,20.5f,1,0,0,0,0,0.0
hrs_20496196,2m3f,3869,19f,1,1,0,0,0,1.0
hrs_18240642,3m,4828,24f,11,2,1,2,1,0.18
hrs_18240642,2m4f,4033,20f,3,0,0,1,1,0.0
hrs_18240642,2m5½f,4348,21.5f,2,2,0,0,0,1.0
hrs_18240642,2m3f,3851,19f,1,0,0,0,1,0.0
hrs_18240642,2m5f,4189,21f,1,1,0,0,0,1.0
hrs_18240642,2m1f,3379,17f,1,0,0,1,0,0.0
hrs_18240642,3m½f,4905,24.5f,1,0,0,0,0,0.0
hrs_18240642,2m4½f,4128,20.5f,1,0,0,0,1,0.0
hrs_18240642,3m1½f,5121,25.5f,1,0,0,0,0,0.0
hrs_18240642,2m,3219,16f,1,0,0,0,0,0.0
hrs_29748628,2m3½f,3947,19.5f,5,1,1,0,1,0.2
hrs_29748628,2m4f,3994,20f,3,1,0,1,0,0.33
hrs_29748628,2m½f,3351,16.5f,2,0,0,0,2,0.0
hrs_29748628,2m5½f,4306,21.5f,1,0,0,0,0,0.0
hrs_29748628,2m,3219,16f,1,0,0,0,0,0.0
hrs_29748628,2m1f,3420,17f,1,0,0,0,0,0.0
hrs_29748628,2m5f,4189,21f,1,0,0,0,0,0.0
hrs_29748628,3m,4852,24f,1,0,0,0,0,0.0
hrs_35137116,2m4f,4055,20f,5,0,0,0,1,0.0
hrs_35137116,2m,3263,16f,3,0,0,0,1,0.0
hrs_35137116,2m3½f,3883,19.5f,2,0,1,0,0,0.0
hrs_35137116,2m6f,4426,22f,1,0,0,0,0,0.0
hrs_35137116,2m2f,3644,18f,1,0,1,0,0,0.0
hrs_35137116,2m4½f,4080,20.5f,1,0,0,0,1,0.0
hrs_16762326,2m1f,3383,17f,4,0,0,0,0,0.0
hrs_16762326,2m7½f,4763,23.5f,3,0,0,1,0,0.0
hrs_16762326,2m4f,3994,20f,3,0,0,0,0,0.0
hrs_16762326,2m4½f,4080,20.5f,2,0,0,0,0,0.0
hrs_16762326,1m6f,2857,14f,2,0,1,0,0,0.0
hrs_16762326,3m,4816,24f,2,0,0,1,0,0.0
hrs_16762326,2m,3265,16f,2,0,0,0,0,0.0
hrs_16762326,1m4f,2414,12f,1,0,1,0,0,0.0
hrs_16762326,1m5½f,2743,13.5f,1,0,0,0,0,0.0
hrs_16762326,1m,1609,8f,1,0,0,0,0,0.0
hrs_16762326,1m3f,2245,11f,1,1,0,0,0,1.0
hrs_16762326,3m½f,4892,24.5f,1,0,0,0,1,0.0
hrs_32180582,1m,1602,8f,6,1,1,1,1,0.17
hrs_32180582,1m2f,2051,10f,5,0,1,0,1,0.0
hrs_32180582,2m,3172,16f,2,0,0,0,0,0.0
hrs_32180582,2m½f,3336,16.5f,1,0,0,0,0,0.0
hrs_32180582,1m2½f,2076,10.5f,1,0,0,1,0,0.0
hrs_32180582,1m4f,2385,12f,1,0,0,0,0,0.0
hrs_41171732,2m,3172,16f,1,0,0,0,0,0.0
hrs_40373858,2m,3172,16f,2,0,0,0,0,0.0
hrs_34874329,2m,3216,16f,2,0,0,0,1,0.0
hrs_34874329,1m4f,2414,12f,2,0,0,0,2,0.0
hrs_34874329,2m4f,3994,20f,1,1,0,0,0,1.0
hrs_34874329,1m7½f,3160,15.5f,1,0,0,1,0,0.0
hrs_34874329,2m1f,3420,17f,1,0,0,1,0,0.0
hrs_34874329,2m4½f,4080,20.5f,1,0,1,0,0,0.0
hrs_34874329,1m6f,2816,14f,1,0,0,0,0,0.0
hrs_34874329,1m3½f,2341,11.5f,1,0,0,1,0,0.0
hrs_34874329,2m3½f,3963,19.5f,1,0,0,0,0,0.0
hrs_34874329,1m2f,2012,10f,1,0,0,0,0,0.0
hrs_34874329,1m3f,2259,11f,1,0,0,1,0,0.0
hrs_6301428,2m4f,3994,20f,19,2,4,3,4,0.11
hrs_6301428,1m4f,2423,12f,7,0,1,2,2,0.0
hrs_6301428,2m½f,3270,16.5f,4,0,1,0,0,0.0
hrs_6301428,2m,3219,16f,4,1,0,2,1,0.25
hrs_6301428,1m6f,2816,14f,4,1,1,2,0,0.25
hrs_6301428,2m4½f,4150,20.5f,3,0,0,1,1,0.0
hrs_6301428,1m5½f,2692,13.5f,3,0,1,0,0,0.0
hrs_6301428,1m4½f,2472,12.5f,2,0,1,0,0,0.0
hrs_6301428,2m1f,3381,17f,2,1,0,0,0,0.5
hrs_6301428,1m3½f,2341,11.5f,2,1,1,0,0,0.5
hrs_6301428,1m6½f,2896,14.5f,2,1,0,0,0,0.5
hrs_6301428,3m,4791,24f,2,0,0,0,0,0.0
hrs_6301428,1m5f,2639,13f,1,0,0,0,0,0.0
hrs_6301428,1m7½f,3131,15.5f,1,0,0,1,0,0.0
hrs_6301428,2m3½f,3903,19.5f,1,0,0,0,0,0.0
hrs_6301428,2m3f,3796,19f,1,0,0,0,1,0.0
hrs_6301428,2m5f,4256,21f,1,1,0,0,0,1.0
hrs_6301428,2m6f,4454,22f,1,0,0,0,1,0.0
hrs_6301428,1m,1643,8f,1,0,0,0,0,0.0
hrs_6301428,2m6½f,4564,22.5f,1,0,0,0,0,0.0
hrs_6301428,2m7½f,4763,23.5f,1,0,0,0,1,0.0
hrs_6301428,1m½f,1701,8.5f,1,0,0,0,0,0.0
hrs_6301428,1m1½f,1906,9.5f,1,0,0,0,1,0.0
hrs_6301428,1m2f,2000,10f,1,0,0,1,0,0.0
hrs_39977889,2m4f,4023,20f,2,0,0,0,0,0.0
hrs_39977889,2m1f,3392,17f,2,0,0,0,0,0.0
hrs_39977889,2m,3219,16f,1,0,0,0,0,0.0
hrs_39977889,2m½f,3336,16.5f,1,0,0,0,0,0.0
hrs_34775034,1m6f,2835,14f,2,0,0,1,0,0.0
hrs_34775034,2m3½f,3883,19.5f,2,0,0,0,0,0.0
hrs_34775034,1m5f,2574,13f,1,0,0,0,0,0.0
hrs_34775034,2m,3263,16f,1,0,0,0,0,0.0
hrs_34775034,1m4f,2452,12f,1,0,0,0,0,0.0
hrs_34775034,2m5½f,4308,21.5f,1,0,0,0,0,0.0
hrs_34775034,2m4f,3994,20f,1,0,0,0,0,0.0
hrs_40394438,2m,3219,16f,3,0,0,0,0,0.0
hrs_40394438,2m4f,3994,20f,1,0,0,0,0,0.0
hrs_34665435,3m1f,5069,25f,2,1,0,1,0,0.5
hrs_34665435,2m3½f,3914,19.5f,2,0,0,0,0,0.0
hrs_34665435,2m4½f,4104,20.5f,1,0,1,0,0,0.0
hrs_34665435,2m5½f,4350,21.5f,1,0,0,0,0,0.0
hrs_34665435,2m,3229,16f,1,0,0,1,0,0.0
hrs_34665435,3m½f,4883,24.5f,1,0,0,0,0,0.0
hrs_34665435,2m7f,4656,23f,1,0,0,0,1,0.0
hrs_34665435,3m,4783,24f,1,0,0,0,0,0.0
hrs_34665435,2m7½f,4714,23.5f,1,0,0,0,0,0.0
hrs_34789804,2m½f,3314,16.5f,3,0,0,1,0,0.0
hrs_34789804,2m,3172,16f,2,0,0,0,1,0.0
hrs_34789804,2m7f,4630,23f,2,0,0,0,1,0.0
hrs_34789804,2m5½f,4299,21.5f,1,0,0,1,0,0.0
hrs_34789804,3m,4783,24f,1,0,0,0,0,0.0
hrs_34789804,2m3f,3823,19f,1,0,1,0,0,0.0
hrs_34666135,2m,3219,16f,4,0,0,1,1,0.0
hrs_34666135,2m3½f,3935,19.5f,3,0,0,0,0,0.0
hrs_34666135,3m,4783,24f,1,0,0,0,0,0.0
hrs_34666135,2m½f,3351,16.5f,1,0,0,0,0,0.0
hrs_29212890,2m,3184,16f,6,0,0,0,0,0.0
hrs_29212890,2m½f,3289,16.5f,4,1,0,0,1,0.25
hrs_29212890,2m1f,3420,17f,2,0,0,0,0,0.0
hrs_29212890,1m5f,2652,13f,1,0,0,0,0,0.0
hrs_29212890,2m1½f,3566,17.5f,1,0,0,0,0,0.0
hrs_29212890,1m7½f,3137,15.5f,1,0,0,0,0,0.0
hrs_29212890,2m3f,3869,19f,1,0,0,0,0,0.0
hrs_32612104,2m1½f,3500.0,17.5f,2,0,0,0,1,0.0
hrs_32612104,2m3½f,3963,19.5f,2,0,0,0,0,0.0
hrs_32612104,2m2f,3600.0,18f,2,0,0,0,0,0.0
hrs_32612104,2m½f,3289,16.5f,1,0,0,0,0,0.0
hrs_32612104,2m4½f,4080,20.5f,1,0,0,0,0,0.0
hrs_39507860,2m,3184,16f,3,0,0,1,0,0.0
hrs_39507860,2m5f,4275,21f,1,0,0,0,1,0.0
hrs_39507860,2m3½f,3914,19.5f,1,0,0,1,0,0.0
hrs_32682559,2m4f,4023,20f,1,0,0,0,0,0.0
hrs_32682559,2m3f,3822,19f,1,0,0,0,0,0.0
hrs_32682559,2m,3267,16f,1,0,0,0,0,0.0
hrs_32682559,2m5f,4275,21f,1,0,0,0,0,0.0
hrs_39040701,2m½f,3314,16.5f,1,0,0,0,0,0.0
hrs_39040701,2m6f,4400,22f,1,0,0,0,0,0.0
hrs_39040701,2m5f,4275,21f,1,0,0,0,0,0.0
hrs_39040701,2m,3229,16f,1,0,0,0,0,0.0
hrs_39040701,2m3½f,3957,19.5f,1,0,0,0,0,0.0
hrs_39528804,2m5f,4275,21f,2,0,0,0,0,0.0
hrs_39528804,1m7½f,3156,15.5f,1,0,0,0,0,0.0
hrs_39528804,2m3f,3822,19f,1,0,0,0,0,0.0
hrs_29522997,2m7½f,4710,23.5f,2,0,1,0,0,0.0
hrs_29522997,3m,4791,24f,2,1,0,0,0,0.5
hrs_29522997,2m3½f,3923,19.5f,1,0,0,0,0,0.0
hrs_29522997,2m6½f,4564,22.5f,1,0,0,0,1,0.0
hrs_29522997,3m3f,5440,27f,1,0,0,0,0,0.0
hrs_29522997,3m½f,4892,24.5f,1,0,0,0,0,0.0
hrs_29226512,2m3½f,3883,19.5f,3,0,0,0,0,0.0
hrs_29226512,2m4f,3994,20f,2,0,1,0,0,0.0
hrs_29226512,2m7f,4641,23f,1,0,0,0,0,0.0
hrs_29226512,3m,4852,24f,1,0,0,0,0,0.0
hrs_29226512,3m3f,5440,27f,1,0,0,0,0,0.0
hrs_25427647,2m7½f,4691,23.5f,5,0,0,2,0,0.0
hrs_25427647,2m,3189,16f,4,0,0,0,0,0.0
hrs_25427647,2m3f,3869,19f,3,0,1,0,0,0.0
hrs_25427647,2m5½f,4316,21.5f,3,0,1,0,0,0.0
hrs_25427647,2m5f,4270,21f,2,0,1,0,0,0.0
hrs_25427647,2m3½f,3968,19.5f,2,0,1,0,0,0.0
hrs_25427647,3m,4869,24f,2,0,0,0,0,0.0
hrs_25427647,2m4f,4023,20f,2,0,0,0,0,0.0
hrs_25427647,2m4½f,4126,20.5f,1,0,0,0,0,0.0
hrs_25427647,2m6f,4438,22f,1,0,0,0,0,0.0
hrs_25427647,2m6½f,4527,22.5f,1,0,0,0,0,0.0
hrs_25427647,1m7f,3063,15f,1,0,0,0,0,0.0
hrs_25427647,3m1f,5038,25f,1,0,0,0,0,0.0
hrs_25427647,2m7f,4627,23f,1,0,0,0,1,0.0
hrs_25427647,3m1½f,5130,25.5f,1,0,0,1,0,0.0
hrs_25427647,3m3f,5440,27f,1,0,0,0,0,0.0
hrs_41596905,1m4f,2414,12f,1,0,0,0,0,0.0
hrs_41596905,1m4½f,2515,12.5f,1,0,0,0,0,0.0
hrs_41596905,1m6½f,2916,14.5f,1,1,0,0,0,1.0
hrs_41596905,2m,3172,16f,1,1,0,0,0,1.0
hrs_41596905,1m7½f,3156,15.5f,1,0,0,1,0,0.0
hrs_41596905,1m2f,2012,10f,1,0,0,0,0,0.0
hrs_41596905,2m½f,3333,16.5f,1,1,0,0,0,1.0
hrs_36428021,1m,1609,8f,2,0,0,1,0,0.0
hrs_36428021,1m7½f,3121,15.5f,1,0,0,0,0,0.0
hrs_36428021,7f,1408,7f,1,0,0,1,0,0.0
hrs_36428021,1m2f,2012,10f,1,0,1,0,0,0.0
hrs_36428021,1m3½f,2303,11.5f,1,0,0,0,0,0.0
hrs_36428021,7½f,1481,7.5f,1,0,0,0,0,0.0
hrs_36428021,2m½f,3282,16.5f,1,0,0,0,0,0.0
hrs_36428021,1m4f,2414,12f,1,0,0,0,1,0.0
hrs_36428021,1m½f,1713,8.5f,1,0,0,0,0,0.0
hrs_36428021,2m,3172,16f,1,0,0,0,0,0.0
hrs_43352099,2m,3172,16f,3,0,1,0,1,0.0
hrs_47033063,2m1f,3392,17f,1,0,0,1,0,0.0
hrs_47033063,2m,3172,16f,1,0,0,0,0,0.0
hrs_47033063,1m7½f,3131,15.5f,1,0,0,0,0,0.0
hrs_40941852,2m4f,3994,20f,6,0,3,0,0,0.0
hrs_40941852,2m,3184,16f,1,0,0,0,0,0.0
hrs_37488892,2m1f,3420,17f,2,0,2,0,0,0.0
hrs_37488892,2m4f,3994,20f,2,1,0,1,0,0.5
hrs_37488892,2m,3219,16f,2,0,0,1,0,0.0
hrs_37488892,2m5f,4196,21f,1,0,0,0,0,0.0
hrs_37488892,2m3½f,3883,19.5f,1,0,0,0,0,0.0
hrs_37488892,2m½f,3283,16.5f,1,0,0,1,0,0.0
hrs_32500069,2m,3219,16f,5,1,0,1,0,0.2
hrs_32500069,1m,1609,8f,3,0,0,0,0,0.0
hrs_32500069,1m6f,2815,14f,3,1,0,0,0,0.33
hrs_32500069,1m2f,2000,10f,1,0,0,0,0,0.0
hrs_32500069,2m1f,3420,17f,1,0,1,0,0,0.0
hrs_32500069,2m4½f,4150,20.5f,1,0,0,0,0,0.0
hrs_32500069,2m4f,3994,20f,1,0,0,0,0,0.0
hrs_47744249,2m1f,3392,17f,2,0,0,0,0,0.0
hrs_47744249,2m3½f,3883,19.5f,1,0,0,0,0,0.0
hrs_47744249,2m4f,3994,20f,1,0,0,0,0,0.0
hrs_39431448,2m4f,3994,20f,1,0,0,0,0,0.0
hrs_39431448,2m1f,3450,17f,1,0,0,0,0,0.0
hrs_21340921,6f,1207,6f,31,4,5,5,4,0.13
hrs_21340921,7f,1411,7f,13,0,1,1,1,0.0
hrs_21340921,5f,1006,5f,8,0,1,0,0,0.0
hrs_21340921,1m,1609,8f,5,0,0,1,1,0.0
hrs_34859608,1m,1611,8f,6,1,0,2,0,0.17
hrs_34859608,7f,1421,7f,4,1,0,0,1,0.25
hrs_34859608,1m1f,1811,9f,2,0,0,0,0,0.0
hrs_34859608,1m4f,2423,12f,1,0,0,0,0,0.0
hrs_34859608,1m2½f,2106,10.5f,1,0,0,0,0,0.0
hrs_34859608,1m1½f,1902,9.5f,1,0,0,0,0,0.0
hrs_34859608,1m3½f,2351,11.5f,1,0,0,0,1,0.0
hrs_48499339,1m,1609,8f,3,0,1,1,0,0.0
hrs_24063851,6f,1207,6f,17,6,1,0,0,0.35
hrs_24063851,7f,1421,7f,4,0,0,0,0,0.0
hrs_24063851,1m,1614,8f,4,0,0,0,0,0.0
hrs_24063851,1m2f,2012,10f,2,0,0,0,0,0.0
hrs_24063851,1m1f,1799,9f,1,0,0,0,0,0.0
hrs_24063851,5f,1006,5f,1,0,0,0,0,0.0
hrs_24063851,1m½f,1671,8.5f,1,0,0,0,0,0.0
hrs_29227093,1m,1608,8f,9,1,2,1,0,0.11
hrs_29227093,7f,1408,7f,5,1,0,1,0,0.2
hrs_29227093,1m½f,1739,8.5f,3,0,0,1,1,0.0
hrs_29227093,6f,1223,6f,2,0,0,0,0,0.0
hrs_29227093,1m2f,2051,10f,2,0,0,1,0,0.0
hrs_26432525,6f,1207,6f,20,2,3,2,1,0.1
hrs_26432525,5f,1000,5f,10,0,1,2,2,0.0
hrs_25856516,6f,1204,6f,21,2,1,2,2,0.1
hrs_25856516,7f,1421,7f,3,0,0,0,0,0.0
hrs_25856516,1m,1609,8f,1,0,0,0,0,0.0
hrs_35553266,2m½f,3314,16.5f,2,0,0,0,0,0.0
hrs_35553266,2m,3184,16f,2,0,1,1,0,0.0
hrs_35553266,2m5½f,4374,21.5f,1,0,0,0,0,0.0
hrs_35553266,2m3f,3823,19f,1,0,0,0,1,0.0
hrs_35553266,2m4f,4023,20f,1,0,0,0,0,0.0
hrs_35553266,2m2½f,3722,18.5f,1,0,0,0,0,0.0
hrs_35553266,2m4½f,4128,20.5f,1,0,0,0,1,0.0
hrs_23796570,2m,3171,16f,4,0,0,0,2,0.0
hrs_23796570,2m4f,4023,20f,2,0,0,0,0,0.0
