race_id,course_decoded,off_time,horse_decoded,predicted_prob,odds_decimal,field_size_unscaled
rac_11564397,Newcastle (AW),8:30,Tomorrow Day,0.6253279,-0.3765940243475464,9
rac_11564397,Newcastle (AW),8:30,Roaring Ralph,0.55511796,-0.4003492838982827,9
rac_11562018,Stratford,1:55,Kientzheim,0.5740808,-0.4668640106403445,10
rac_11562018,Stratford,1:55,St Pancras,0.17924401,-0.4692395365954181,10
rac_11562018,Stratford,1:55,Break Point,0.14450988,4.255681588046043,10
rac_11562031,Stratford,2:30,For You Buzz,0.42196536,0.0985111666671807,10
rac_11562031,Stratford,2:30,Belle Montrose,0.36521024,-0.3290835052460736,10
rac_11562031,Stratford,2:30,Lawmans Blis,0.20312051,-0.4419209881120713,10
rac_11561992,Stratford,3:05,Mahons Glory,0.85843676,-0.4419209881120713,4
rac_11562057,Stratford,3:40,Honneur d'Ajonc,0.8194965,-0.4656762476628077,6
rac_11562057,Stratford,3:40,Greatness Awaits,0.5249851,-0.3765940243475464,6
rac_11562005,Stratford,4:15,Mortens Leam,0.22602169,-0.3647163945721782,9
rac_11562005,Stratford,4:15,Jaipaletemps,0.20195642,-0.35283876479681,9
rac_11562005,Stratford,4:15,Siam Park,0.18695079,-0.4478598029997555,9
rac_11562044,Stratford,4:50,Nowyouvebinandunit,0.51728475,-0.4122269136736509,14
rac_11562044,Stratford,4:50,Boskill Borden,0.46732008,0.2885532430730715,14
rac_11562044,Stratford,4:50,Calagogo,0.2431419,0.454840059928226,14
rac_11562135,Uttoxeter,2:10,Crystal Glance,0.6661576,-0.4122269136736509,8
rac_11562135,Uttoxeter,2:10,Inion Tiogair,0.54804516,-0.1152861692894464,8
rac_11562135,Uttoxeter,2:10,Remarkable Flight,0.5376375,-0.4300433583367032,8
rac_11562109,Uttoxeter,2:45,Doctor Kildare,0.17980818,-0.4858682182809337,6
rac_11562109,Uttoxeter,2:45,Wistmans Prince,0.14218836,1.8801556329724076,6
rac_11562122,Uttoxeter,3:20,Blue Las,0.6423217,-0.4300433583367032,8
rac_11562122,Uttoxeter,3:20,Miss Maverick,0.6164838,-0.2103072074923919,8
rac_11562122,Uttoxeter,3:20,Sweet Magic,0.44390088,-0.3053282456953373,8
rac_11562070,Uttoxeter,3:55,King Arise,0.4635451,-0.4241045434490191,4
rac_11562083,Uttoxeter,4:30,Good Work,0.67049533,-0.2103072074923919,12
rac_11562083,Uttoxeter,4:30,Montregard,0.6449333,-0.3053282456953373,12
rac_11562083,Uttoxeter,4:30,Broughshane,0.58032876,-0.4003492838982827,12
rac_11562096,Uttoxeter,5:05,It's Maisy,0.8288686,-0.1627966883909191,14
rac_11562096,Uttoxeter,5:05,Copshill Lad,0.4474371,-0.3053282456953373,14
rac_11562096,Uttoxeter,5:05,Double Click,0.42519656,-0.35283876479681,14
rac_11562148,Uttoxeter,5:40,Heaven Can Wait,0.38252792,-0.4003492838982827,6
rac_11562148,Uttoxeter,5:40,Walk In The West,0.01,-0.3053282456953373,6
