trainer_id,total_rides,horse_age,runners,1st,2nd,3rd,4th,a/e,win_%,1_pl
trn_70155,0,5,2339,277,253,245,263,0.96,0.12,-434.0
trn_70155,0,6,1842,191,193,219,202,0.87,0.1,-446.87
trn_70155,0,3,1489,109,111,122,155,0.81,0.07,-586.21
trn_70155,0,7,1444,141,140,133,156,0.86,0.1,-212.35
trn_70155,0,8,1074,105,113,115,102,0.88,0.1,-178.23
trn_70155,0,9,815,61,59,96,107,0.74,0.07,-277.88
trn_70155,0,2,515,21,36,43,55,0.61,0.04,-242.67
trn_70155,0,10,424,26,37,42,47,0.63,0.06,-142.67
trn_70155,0,11,236,18,17,21,22,0.93,0.08,-40.17
trn_70155,0,12,105,9,9,12,12,1.12,0.09,-21.0
trn_70155,0,13,38,4,5,1,5,1.32,0.11,30.0
trn_70155,0,14,2,0,0,0,0,0.0,0.0,-2.0
trn_252576,0,7,64,5,7,3,6,1.13,0.08,-13.25
trn_252576,0,6,55,1,3,2,9,0.33,0.02,-52.75
trn_252576,0,5,55,1,1,7,4,0.42,0.02,-4.0
trn_252576,0,9,50,1,4,2,4,0.32,0.02,-47.0
trn_252576,0,4,44,3,3,5,2,0.55,0.07,-17.0
trn_252576,0,8,36,4,2,3,1,1.51,0.11,4.0
trn_252576,0,10,27,0,1,3,3,0.0,0.0,-27.0
trn_252576,0,3,15,2,2,1,2,1.89,0.13,-4.25
trn_252576,0,11,13,2,0,0,1,3.76,0.15,38.0
trn_252576,0,12,6,0,0,0,0,0.0,0.0,-6.0
trn_252576,0,13,2,0,0,0,0,0.0,0.0,-2.0
trn_252576,0,2,1,0,0,0,0,0.0,0.0,-1.0
trn_62676,0,3,2169,197,222,256,233,0.8,0.09,-596.15
trn_62676,0,4,1937,195,198,214,197,0.84,0.1,-530.66
trn_62676,0,5,1138,134,124,122,124,0.89,0.12,-143.54
trn_62676,0,2,974,75,101,110,106,0.74,0.08,-265.81
trn_62676,0,6,773,74,75,86,108,0.78,0.1,-164.71
trn_62676,0,7,484,42,50,55,64,0.75,0.09,-161.71
trn_62676,0,8,276,28,30,32,37,0.77,0.1,-95.89
trn_62676,0,9,75,5,5,10,10,0.64,0.07,-40.62
trn_62676,0,10,20,0,3,2,3,0.0,0.0,-20.0
trn_62676,0,12,7,0,0,0,2,0.0,0.0,-7.0
trn_62676,0,13,1,0,0,0,1,0.0,0.0,-1.0
trn_354429,0,3,193,31,23,20,28,1.11,0.16,30.7
trn_354429,0,4,118,11,10,12,16,0.75,0.09,-42.17
trn_354429,0,2,93,7,8,8,10,0.94,0.08,-22.25
trn_354429,0,5,83,8,10,15,8,0.69,0.1,5.0
trn_354429,0,7,26,1,3,5,6,0.28,0.04,-20.5
trn_354429,0,6,25,3,4,5,1,0.94,0.12,-3.88
trn_354429,0,8,15,0,5,2,2,0.0,0.0,-15.0
trn_354429,0,11,7,1,0,0,0,1.82,0.14,-0.5
trn_354429,0,9,6,2,0,0,1,1.66,0.33,-0.42
trn_172827,0,3,750,69,60,77,77,0.96,0.09,-83.93
trn_172827,0,4,667,67,67,75,61,0.83,0.1,-27.68
trn_172827,0,5,475,57,66,61,54,0.88,0.12,-28.92
trn_172827,0,2,430,41,49,47,44,1.02,0.1,-100.06
trn_172827,0,6,289,22,28,24,33,0.66,0.08,-126.54
trn_172827,0,7,205,22,14,19,18,1.1,0.11,55.83
trn_172827,0,8,106,10,12,9,6,0.91,0.09,-32.15
trn_172827,0,9,68,6,2,6,6,1.14,0.09,-8.75
trn_172827,0,10,33,1,1,1,2,0.51,0.03,-7.0
trn_172827,0,11,26,1,3,5,3,0.63,0.04,-18.0
trn_172827,0,13,10,3,2,0,1,3.51,0.3,26.5
trn_172827,0,12,10,0,1,0,2,0.0,0.0,-10.0
trn_56736,0,4,770,78,86,71,81,0.92,0.1,-55.16
trn_56736,0,5,716,56,85,88,77,0.67,0.08,-351.93
trn_56736,0,3,629,44,58,38,59,0.86,0.07,-220.37
trn_56736,0,6,461,51,45,51,41,1.04,0.11,-2.5
trn_56736,0,7,294,18,33,29,30,0.58,0.06,-158.69
trn_56736,0,2,205,9,15,17,18,0.74,0.04,-125.62
trn_56736,0,8,197,19,20,17,29,0.9,0.1,-46.62
trn_56736,0,9,138,20,18,10,17,1.11,0.14,-2.49
trn_56736,0,10,91,13,5,11,7,1.33,0.14,-17.5
trn_56736,0,11,68,6,6,7,11,0.63,0.09,-44.37
trn_56736,0,12,23,4,3,3,2,0.99,0.17,-8.02
trn_56736,0,13,5,0,0,0,1,0.0,0.0,-5.0
trn_702,0,4,491,37,36,45,38,0.87,0.08,-111.63
trn_702,0,3,456,28,36,37,55,0.8,0.06,-179.84
trn_702,0,5,414,22,38,48,39,0.59,0.05,-159.94
trn_702,0,6,290,31,15,28,26,1.05,0.11,-81.46
trn_702,0,2,250,11,10,17,26,0.9,0.04,-166.24
trn_702,0,7,209,16,18,19,22,0.84,0.08,-40.42
trn_702,0,8,186,22,15,12,24,1.36,0.12,13.25
trn_702,0,9,107,7,14,7,11,0.71,0.07,-22.45
trn_702,0,10,50,6,3,4,6,1.31,0.12,-14.12
trn_702,0,11,23,0,0,5,0,0.0,0.0,-23.0
trn_702,0,12,2,0,0,0,0,0.0,0.0,-2.0
trn_353934,0,2,123,15,16,15,17,0.84,0.12,-58.46
trn_353934,0,3,115,16,19,11,16,0.95,0.14,-34.12
trn_353934,0,4,61,8,4,9,5,1.04,0.13,22.75
trn_353934,0,5,31,0,4,3,3,0.0,0.0,-31.0
trn_353934,0,6,3,0,0,0,0,0.0,0.0,-3.0
trn_337851,0,3,108,12,11,13,10,1.06,0.11,-46.54
trn_337851,0,4,96,12,10,8,11,0.93,0.12,-30.12
trn_337851,0,5,59,6,9,5,8,0.79,0.1,-14.67
trn_337851,0,2,47,4,4,7,4,0.85,0.09,-28.29
trn_337851,0,6,32,5,1,2,2,1.19,0.16,-2.17
trn_337851,0,7,11,1,2,0,1,1.32,0.09,8.0
trn_337851,0,9,6,0,2,1,0,0.0,0.0,-6.0
trn_337851,0,10,5,0,1,0,0,0.0,0.0,-5.0
trn_337851,0,8,4,0,0,1,0,0.0,0.0,-4.0
trn_280692,0,3,1567,234,237,181,199,0.89,0.15,-344.41
trn_280692,0,2,1186,144,128,171,143,0.87,0.12,-287.84
trn_280692,0,4,691,84,110,79,93,0.77,0.12,-124.28
trn_280692,0,5,253,27,46,29,34,0.72,0.11,-89.55
trn_280692,0,6,84,6,6,12,7,0.63,0.07,-29.75
trn_280692,0,7,33,5,4,7,6,0.91,0.15,1.38
trn_280692,0,8,1,0,1,0,0,0.0,0.0,-1.0
trn_283149,0,3,723,93,88,87,95,0.84,0.13,-155.33
trn_283149,0,2,615,84,75,73,77,0.91,0.14,-230.47
trn_283149,0,4,263,29,34,36,34,0.69,0.11,-104.4
trn_283149,0,5,98,12,10,15,8,0.81,0.12,-5.05
trn_283149,0,6,41,9,5,4,3,1.73,0.22,28.32
trn_283149,0,7,26,4,3,3,2,1.54,0.15,7.75
trn_283149,0,8,7,1,1,0,1,1.54,0.14,2.5
trn_145008,0,3,849,99,92,97,90,0.89,0.12,-239.58
trn_145008,0,4,557,70,53,58,47,0.98,0.13,-106.18
trn_145008,0,2,439,35,44,42,47,0.83,0.08,4.41
trn_145008,0,5,306,27,30,28,24,0.82,0.09,-121.88
trn_145008,0,6,172,11,18,9,14,0.68,0.06,-17.12
trn_145008,0,7,80,4,10,5,4,0.5,0.05,-34.0
trn_145008,0,8,25,1,1,2,1,0.59,0.04,-16.5
trn_145008,0,9,4,0,0,1,1,0.0,0.0,-4.0
trn_182259,0,6,613,119,87,81,65,0.99,0.19,24.22
trn_182259,0,7,494,81,55,55,50,1.0,0.16,-8.26
trn_182259,0,5,481,83,76,69,59,0.84,0.17,-132.2
trn_182259,0,8,323,50,38,33,29,0.99,0.15,-92.61
trn_182259,0,4,210,29,31,38,24,0.69,0.14,-66.52
trn_182259,0,9,142,16,15,20,15,1.0,0.11,-4.62
trn_182259,0,10,74,6,6,3,6,0.7,0.08,-32.0
trn_182259,0,3,31,1,4,4,4,0.31,0.03,-20.0
trn_182259,0,11,24,2,1,5,3,0.57,0.08,-12.5
trn_182259,0,2,13,0,1,2,3,0.0,0.0,-13.0
trn_182259,0,12,8,0,0,1,1,0.0,0.0,-8.0
trn_301977,0,5,952,180,164,127,121,0.85,0.19,-277.85
trn_301977,0,6,939,209,148,139,99,0.96,0.22,-123.84
trn_301977,0,7,592,109,79,72,78,0.94,0.18,-72.59
trn_301977,0,4,457,68,82,63,69,0.71,0.15,-190.28
trn_301977,0,8,380,63,48,54,43,0.92,0.17,-55.56
trn_301977,0,9,258,35,38,36,33,0.8,0.14,-62.77
trn_301977,0,10,98,17,9,14,12,1.14,0.17,21.66
trn_301977,0,3,69,9,11,5,9,0.84,0.13,-38.54
trn_301977,0,11,32,4,4,5,6,0.75,0.12,-11.9
trn_301977,0,2,9,0,0,2,0,0.0,0.0,-9.0
trn_301977,0,12,7,0,1,3,0,0.0,0.0,-7.0
trn_301977,0,13,5,1,1,0,0,1.54,0.2,0.0
trn_198099,0,5,957,131,129,118,92,0.78,0.14,-267.8
trn_198099,0,6,818,144,119,104,81,0.95,0.18,-155.78
trn_198099,0,4,535,87,82,79,49,0.82,0.16,-56.15
trn_198099,0,7,520,73,75,67,43,0.89,0.14,-60.19
trn_198099,0,8,322,27,43,44,36,0.57,0.08,-143.58
trn_198099,0,9,144,20,21,15,13,0.91,0.14,-25.35
trn_198099,0,3,67,8,8,9,11,0.7,0.12,-24.37
trn_198099,0,10,58,3,7,3,6,0.39,0.05,-47.62
trn_198099,0,2,56,8,10,7,6,1.21,0.14,13.62
trn_198099,0,11,17,3,2,1,0,1.28,0.18,8.33
trn_198099,0,12,7,2,0,2,0,1.37,0.29,7.33
trn_198099,0,13,6,0,0,0,1,0.0,0.0,-6.0
trn_342864,0,5,137,14,18,18,17,0.8,0.1,-12.67
trn_342864,0,6,124,13,16,19,16,0.76,0.1,-51.29
trn_342864,0,7,77,15,12,6,6,1.32,0.19,29.93
trn_342864,0,8,57,7,9,11,6,0.71,0.12,-37.06
trn_342864,0,9,41,4,4,5,5,0.98,0.1,-11.25
trn_342864,0,4,40,3,3,3,11,0.65,0.07,-28.87
trn_342864,0,10,20,3,3,1,1,1.16,0.15,1.0
trn_342864,0,11,11,2,1,1,2,1.81,0.18,-3.25
trn_342864,0,13,9,2,0,0,2,2.15,0.22,44.5
trn_342864,0,12,8,0,2,2,1,0.0,0.0,-8.0
trn_342864,0,3,2,0,0,1,0,0.0,0.0,-2.0
trn_84249,0,5,376,27,34,29,22,0.89,0.07,-140.82
trn_84249,0,4,369,13,15,29,23,0.62,0.04,-234.0
trn_84249,0,6,300,25,20,30,32,0.99,0.08,10.63
trn_84249,0,7,284,27,28,32,25,1.01,0.1,-6.5
trn_84249,0,3,258,11,11,12,19,0.85,0.04,-136.75
trn_84249,0,8,237,19,21,17,23,0.96,0.08,-24.75
trn_84249,0,9,153,9,9,20,17,0.7,0.06,-71.0
trn_84249,0,2,113,3,2,9,6,0.63,0.03,-90.5
trn_84249,0,10,89,8,6,9,6,1.35,0.09,18.75
trn_84249,0,11,41,2,1,1,4,0.98,0.05,-17.5
trn_84249,0,13,7,0,0,0,0,0.0,0.0,-7.0
trn_84249,0,12,4,0,0,1,0,0.0,0.0,-4.0
trn_225468,0,3,490,37,38,40,54,0.75,0.08,-158.09
trn_225468,0,2,333,23,29,26,31,0.81,0.07,-49.7
trn_225468,0,4,305,29,32,28,30,0.86,0.1,-101.93
trn_225468,0,5,158,17,18,20,20,0.83,0.11,-66.49
trn_225468,0,6,83,9,11,8,9,0.89,0.11,17.75
trn_225468,0,7,57,4,6,1,9,0.58,0.07,-29.31
trn_225468,0,8,27,1,6,1,6,0.38,0.04,-20.0
trn_225468,0,9,16,2,0,2,3,1.02,0.12,-7.5
trn_354483,0,3,187,21,23,21,14,0.82,0.11,-99.56
trn_354483,0,4,161,26,20,20,15,1.06,0.16,-7.13
trn_354483,0,5,116,12,8,15,16,0.76,0.1,-10.59
trn_354483,0,6,72,9,7,9,7,0.94,0.12,3.83
trn_354483,0,2,66,6,5,6,7,1.07,0.09,-11.12
trn_354483,0,7,60,3,8,10,4,0.39,0.05,-44.0
trn_354483,0,8,28,3,1,2,6,0.98,0.11,-0.5
trn_354483,0,10,13,0,2,0,2,0.0,0.0,-13.0
trn_354483,0,9,8,0,0,0,2,0.0,0.0,-8.0
trn_354483,0,11,1,0,0,0,1,0.0,0.0,-1.0
trn_81027,0,3,3404,431,468,448,454,0.85,0.13,-619.13
trn_81027,0,2,1819,236,239,265,228,0.9,0.13,-83.76
trn_81027,0,4,1087,132,139,118,137,0.82,0.12,-210.9
trn_81027,0,5,446,53,70,62,45,0.83,0.12,-138.1
trn_81027,0,6,232,28,20,37,28,0.93,0.12,30.3
trn_81027,0,7,91,14,11,8,7,1.11,0.15,-9.74
trn_81027,0,8,34,1,5,5,4,0.22,0.03,-32.83
trn_81027,0,9,17,1,0,6,2,0.44,0.06,-12.67
trn_81027,0,10,1,0,0,0,0,0.0,0.0,-1.0
trn_249669,0,5,521,98,81,69,58,1.03,0.19,236.1
trn_249669,0,4,401,47,52,44,39,0.74,0.12,-140.23
trn_249669,0,6,371,83,43,38,31,1.11,0.22,1.27
trn_249669,0,7,234,41,41,19,34,0.94,0.18,-24.72
trn_249669,0,8,123,16,21,15,14,0.8,0.13,-13.27
trn_249669,0,9,83,15,9,11,11,1.05,0.18,21.02
trn_249669,0,3,36,6,2,7,2,0.93,0.17,-10.63
trn_249669,0,10,26,3,5,2,2,0.65,0.12,-13.67
trn_249669,0,11,1,0,0,0,1,0.0,0.0,-1.0
trn_363870,0,6,7,0,1,0,0,0.0,0.0,-7.0
trn_363870,0,5,4,0,0,0,0,0.0,0.0,-4.0
trn_363870,0,4,4,0,0,0,0,0.0,0.0,-4.0
trn_363870,0,8,2,0,0,0,2,0.0,0.0,-2.0
trn_363870,0,9,2,0,0,0,0,0.0,0.0,-2.0
trn_363870,0,7,2,0,0,0,0,0.0,0.0,-2.0
trn_363870,0,3,1,0,0,0,0,0.0,0.0,-1.0
trn_363870,0,10,1,0,0,0,0,0.0,0.0,-1.0
trn_308259,0,5,120,23,11,13,13,1.29,0.19,56.55
trn_308259,0,6,110,15,26,8,12,0.82,0.14,-21.7
trn_308259,0,7,103,11,10,18,9,0.82,0.11,-51.65
trn_308259,0,8,50,5,6,9,6,0.66,0.1,-7.0
trn_308259,0,4,41,8,9,4,4,1.38,0.2,5.35
trn_308259,0,9,39,11,2,4,1,2.34,0.28,74.0
trn_308259,0,10,23,1,2,1,1,0.52,0.04,-12.0
trn_308259,0,11,10,1,1,0,1,1.44,0.1,9.0
trn_308259,0,12,6,0,1,0,0,0.0,0.0,-6.0
trn_308259,0,3,5,1,1,0,1,1.33,0.2,-1.88
trn_308259,0,13,1,0,0,0,1,0.0,0.0,-1.0
trn_140535,0,6,543,58,60,52,53,0.9,0.11,-177.02
trn_140535,0,7,513,67,65,58,56,0.9,0.13,-132.86
trn_140535,0,5,463,32,25,59,57,0.79,0.07,-245.16
trn_140535,0,8,420,54,59,61,50,0.93,0.13,-54.52
trn_140535,0,9,372,49,43,42,34,1.1,0.13,96.46
trn_140535,0,10,274,39,33,27,42,1.2,0.14,90.42
trn_140535,0,11,146,16,11,20,15,1.11,0.11,8.33
trn_140535,0,4,129,7,9,13,16,0.74,0.05,-76.17
trn_140535,0,12,95,3,17,13,10,0.36,0.03,-75.25
trn_140535,0,13,44,4,2,11,6,0.97,0.09,-12.0
trn_140535,0,3,8,0,0,3,3,0.0,0.0,-8.0
trn_140535,0,14,7,1,1,3,0,1.25,0.14,-5.0
trn_140535,0,15,2,0,0,1,0,0.0,0.0,-2.0
trn_355338,0,5,318,45,29,31,30,0.98,0.14,-75.31
trn_355338,0,6,281,52,32,29,30,1.01,0.19,-31.78
trn_355338,0,7,200,38,39,29,18,1.03,0.19,32.86
trn_355338,0,4,184,17,12,20,18,0.83,0.09,-38.05
trn_355338,0,8,104,18,13,13,18,0.97,0.17,-2.79
trn_355338,0,3,76,4,2,12,16,0.55,0.05,-62.06
trn_355338,0,9,38,3,1,8,5,0.72,0.08,-8.5
trn_355338,0,2,22,0,0,1,0,0.0,0.0,-22.0
trn_355338,0,10,11,1,4,0,1,0.75,0.09,4.0
trn_355338,0,13,3,0,0,2,1,0.0,0.0,-3.0
trn_355338,0,11,1,0,1,0,0,0.0,0.0,-1.0
trn_161406,0,2,2808,352,350,364,344,0.86,0.13,-457.49
trn_161406,0,3,2237,286,264,230,220,0.89,0.13,-378.06
trn_161406,0,4,924,118,107,99,91,0.89,0.13,-184.39
trn_161406,0,5,440,69,54,46,38,1.04,0.16,-38.29
trn_161406,0,6,227,23,23,26,25,0.79,0.1,-41.47
trn_161406,0,7,142,23,22,19,8,1.02,0.16,12.35
trn_161406,0,8,91,12,16,8,9,0.79,0.13,-35.34
trn_161406,0,9,45,7,12,10,3,0.8,0.16,-10.75
trn_161406,0,10,32,7,6,1,0,1.49,0.22,12.42
trn_161406,0,11,3,2,0,0,0,2.26,0.67,2.75
trn_227025,0,4,376,31,27,34,37,0.91,0.08,-77.17
trn_227025,0,5,365,24,35,30,29,0.68,0.07,-202.63
trn_227025,0,3,315,23,25,19,15,1.08,0.07,48.23
trn_227025,0,6,311,24,38,34,23,0.6,0.08,-159.33
trn_227025,0,7,177,19,26,18,18,0.98,0.11,-34.0
trn_227025,0,8,144,16,15,16,14,1.01,0.11,-9.72
trn_227025,0,9,107,8,13,13,17,0.75,0.07,-46.75
trn_227025,0,2,95,1,6,6,6,0.19,0.01,-61.0
trn_227025,0,10,73,2,5,8,6,0.29,0.03,-49.38
trn_227025,0,11,44,2,6,4,6,0.51,0.05,0.0
trn_227025,0,12,21,0,0,3,2,0.0,0.0,-21.0
trn_338886,0,4,121,9,9,6,10,0.85,0.07,-7.0
trn_338886,0,5,78,6,8,7,4,0.77,0.08,-49.34
trn_338886,0,3,71,6,3,8,5,0.84,0.08,-5.5
trn_338886,0,6,31,3,2,5,3,1.08,0.1,-4.5
trn_338886,0,2,25,0,0,0,3,0.0,0.0,-25.0
trn_338886,0,7,19,4,0,4,1,2.29,0.21,30.25
trn_338886,0,8,1,0,0,0,0,0.0,0.0,-1.0
trn_338886,0,12,1,0,0,0,0,0.0,0.0,-1.0
trn_355347,0,4,151,20,16,20,22,0.83,0.13,-78.22
trn_355347,0,3,124,13,11,12,14,0.94,0.1,-26.02
trn_355347,0,2,90,8,2,13,15,1.02,0.09,-18.5
trn_355347,0,5,60,10,9,10,12,0.86,0.17,-16.47
trn_355347,0,6,37,5,7,7,5,0.82,0.14,-7.12
trn_355347,0,7,24,6,5,3,1,1.25,0.25,12.25
trn_355347,0,8,19,1,1,3,5,0.4,0.05,-12.0
trn_355347,0,9,3,1,0,0,1,5.95,0.33,8.0
trn_355347,0,10,1,0,0,0,0,0.0,0.0,-1.0
trn_138159,0,4,116,5,11,6,9,0.52,0.04,-81.75
trn_138159,0,3,94,3,6,5,7,0.52,0.03,-85.18
trn_138159,0,5,91,11,9,8,10,1.06,0.12,36.23
trn_138159,0,6,63,7,4,6,8,0.85,0.11,-27.93
trn_138159,0,7,32,2,2,3,4,0.59,0.06,-9.0
trn_138159,0,8,16,2,1,3,1,1.46,0.12,21.0
trn_138159,0,2,15,0,0,0,1,0.0,0.0,-15.0
trn_138159,0,9,11,1,2,1,1,0.53,0.09,-6.0
trn_138159,0,11,3,0,0,0,0,0.0,0.0,-3.0
trn_138159,0,10,3,0,1,1,0,0.0,0.0,-3.0
trn_360765,0,5,114,22,25,14,11,0.86,0.19,-36.96
trn_360765,0,6,108,24,22,13,11,0.9,0.22,-41.94
trn_360765,0,4,87,21,6,12,15,1.12,0.24,11.59
trn_360765,0,7,84,21,14,8,7,1.05,0.25,33.63
trn_360765,0,8,34,5,4,0,6,0.88,0.15,-14.77
trn_360765,0,3,23,6,4,2,5,1.06,0.26,-3.84
trn_360765,0,9,14,3,2,0,1,1.24,0.21,2.25
trn_360765,0,10,5,0,0,0,1,0.0,0.0,-5.0
trn_360765,0,12,2,0,1,0,0,0.0,0.0,-2.0
trn_171756,0,5,600,36,46,41,47,0.67,0.06,-319.3
trn_171756,0,6,529,44,46,36,39,0.87,0.08,-73.09
trn_171756,0,4,509,35,38,41,41,0.75,0.07,-197.81
trn_171756,0,3,398,22,30,25,27,0.8,0.06,-226.61
trn_171756,0,7,351,30,33,36,28,0.81,0.09,-40.36
trn_171756,0,8,211,13,14,13,21,0.67,0.06,-102.0
trn_171756,0,2,131,6,1,8,4,0.85,0.05,-77.92
trn_171756,0,9,107,8,6,4,7,0.88,0.07,-52.92
trn_171756,0,10,29,1,1,2,5,0.45,0.03,-24.0
trn_171756,0,11,6,0,1,0,0,0.0,0.0,-6.0
trn_171756,0,12,3,0,0,1,0,0.0,0.0,-3.0
trn_362502,0,4,25,2,3,2,1,0.79,0.08,-18.17
trn_362502,0,3,22,1,2,2,1,1.13,0.05,-15.5
trn_362502,0,5,17,2,1,2,0,2.14,0.12,9.0
trn_362502,0,9,4,0,0,0,0,0.0,0.0,-4.0
trn_362502,0,10,2,0,0,0,0,0.0,0.0,-2.0
trn_362502,0,6,2,0,0,0,0,0.0,0.0,-2.0
trn_362502,0,7,1,0,0,0,0,0.0,0.0,-1.0
trn_329184,0,4,71,3,7,7,3,0.5,0.04,-59.92
trn_329184,0,6,59,5,4,5,5,0.84,0.08,-22.62
trn_329184,0,5,57,2,4,2,10,0.57,0.04,-23.0
trn_329184,0,7,26,1,4,2,3,0.42,0.04,-20.0
trn_329184,0,8,22,7,5,2,2,1.86,0.32,6.75
trn_329184,0,3,17,1,0,4,2,1.43,0.06,-5.0
trn_329184,0,10,10,1,1,1,2,0.66,0.1,-6.5
trn_329184,0,9,9,0,2,2,3,0.0,0.0,-9.0
trn_329184,0,11,3,2,0,0,1,3.54,0.67,4.75
trn_329184,0,2,2,0,0,0,0,0.0,0.0,-2.0
trn_298674,0,5,376,32,34,28,39,0.81,0.09,-73.66
trn_298674,0,6,376,33,45,33,29,0.65,0.09,-192.31
trn_298674,0,7,295,38,36,30,30,0.91,0.13,-86.82
trn_298674,0,8,201,21,19,21,11,0.89,0.1,-59.25
trn_298674,0,4,193,11,11,14,18,0.81,0.06,-68.8
trn_298674,0,9,114,13,9,7,9,1.26,0.11,55.0
trn_298674,0,10,77,7,5,13,6,0.74,0.09,-31.17
trn_298674,0,3,41,1,1,2,3,0.37,0.02,-38.38
trn_298674,0,11,31,3,2,2,2,1.1,0.1,4.0
trn_298674,0,12,15,2,2,1,2,1.3,0.13,-6.5
trn_298674,0,2,4,0,0,0,1,0.0,0.0,-4.0
trn_11763,0,6,643,95,73,84,70,0.98,0.15,-128.49
trn_11763,0,5,557,46,46,62,75,0.86,0.08,-94.73
trn_11763,0,7,534,90,73,79,52,1.03,0.17,12.57
trn_11763,0,8,365,63,48,43,40,1.09,0.17,0.79
trn_11763,0,9,238,31,43,28,21,0.9,0.13,-28.04
trn_11763,0,4,193,18,10,15,20,1.14,0.09,-41.87
trn_11763,0,10,189,21,29,27,24,0.8,0.11,-76.06
trn_11763,0,11,120,18,12,14,15,1.31,0.15,46.41
trn_11763,0,12,37,6,2,6,4,1.51,0.16,15.5
trn_11763,0,3,30,2,1,4,5,0.9,0.07,-19.17
trn_11763,0,13,22,1,3,4,5,0.47,0.05,-12.0
trn_11763,0,2,1,0,0,0,0,0.0,0.0,-1.0
trn_247500,0,5,476,29,28,46,48,0.87,0.06,-188.63
trn_247500,0,6,462,34,36,45,37,0.83,0.07,-115.79
trn_247500,0,4,446,26,21,42,42,0.89,0.06,-190.05
trn_247500,0,7,357,32,40,44,38,0.83,0.09,-86.3
trn_247500,0,8,280,24,22,33,31,0.85,0.09,-53.67
trn_247500,0,9,148,14,18,16,16,0.87,0.09,-31.37
trn_247500,0,3,141,9,4,8,16,1.16,0.06,-30.5
trn_247500,0,10,133,10,17,15,12,0.85,0.08,-28.5
trn_247500,0,11,79,8,9,8,10,0.85,0.1,-49.64
trn_247500,0,12,17,1,1,4,0,0.64,0.06,-13.0
trn_247500,0,13,8,1,0,2,0,1.48,0.12,1.0
trn_247500,0,2,5,0,0,0,0,0.0,0.0,-5.0
trn_243315,0,6,34,1,1,3,5,0.55,0.03,-24.5
trn_243315,0,5,32,0,0,0,1,0.0,0.0,-32.0
trn_243315,0,7,26,1,1,2,2,0.88,0.04,-14.0
trn_243315,0,4,23,0,0,1,0,0.0,0.0,-23.0
trn_243315,0,8,17,0,2,3,0,0.0,0.0,-17.0
trn_243315,0,9,16,0,0,0,2,0.0,0.0,-16.0
trn_243315,0,11,9,0,0,2,2,0.0,0.0,-9.0
trn_243315,0,10,8,0,0,0,0,0.0,0.0,-8.0
trn_243315,0,12,4,1,1,0,0,3.08,0.25,5.5
trn_243315,0,3,3,0,0,1,1,0.0,0.0,-3.0
trn_243315,0,13,3,0,0,0,0,0.0,0.0,-3.0
trn_11565,0,3,3549,360,401,362,355,0.79,0.1,-998.09
trn_11565,0,5,3241,360,345,344,310,0.83,0.11,-833.72
trn_11565,0,4,2738,265,302,263,270,0.76,0.1,-813.26
trn_11565,0,6,2360,290,276,252,224,0.86,0.12,-509.33
trn_11565,0,2,2010,227,220,206,229,0.87,0.11,-450.57
trn_11565,0,7,1301,163,159,133,113,0.86,0.13,-320.42
trn_11565,0,8,736,64,89,77,73,0.67,0.09,-340.43
trn_11565,0,9,309,30,31,30,27,0.74,0.1,-142.58
trn_11565,0,10,94,6,6,5,10,0.56,0.06,-76.24
trn_11565,0,11,23,3,4,1,2,0.6,0.13,-17.88
trn_11565,0,12,5,0,0,0,0,0.0,0.0,-5.0
trn_117756,0,5,554,37,32,38,27,0.91,0.07,-220.42
trn_117756,0,6,451,24,33,33,39,0.7,0.05,-277.56
trn_117756,0,7,319,24,24,24,24,0.93,0.08,-88.63
trn_117756,0,4,276,2,10,7,19,0.17,0.01,-264.0
trn_117756,0,8,164,10,14,12,16,0.81,0.06,-78.42
trn_117756,0,9,52,4,2,3,3,1.08,0.08,-29.75
trn_117756,0,3,28,1,2,2,1,0.82,0.04,-22.5
trn_117756,0,10,27,0,2,5,2,0.0,0.0,-27.0
trn_117756,0,11,15,1,0,0,1,2.2,0.07,11.0
trn_117756,0,12,13,0,0,4,1,0.0,0.0,-13.0
trn_117756,0,13,6,0,0,0,1,0.0,0.0,-6.0
trn_117756,0,2,4,0,0,0,0,0.0,0.0,-4.0
trn_117756,0,14,2,0,0,0,0,0.0,0.0,-2.0
trn_69498,0,5,236,14,11,17,16,0.83,0.06,-106.44
trn_69498,0,4,170,13,10,14,14,1.0,0.08,-52.0
trn_69498,0,3,131,7,7,8,11,0.97,0.05,-67.5
trn_69498,0,6,125,12,6,8,12,1.03,0.1,-14.24
trn_69498,0,7,102,8,10,6,6,0.84,0.08,-2.12
trn_69498,0,8,89,13,13,9,3,1.09,0.15,2.84
trn_69498,0,10,72,3,5,8,8,0.49,0.04,-58.5
trn_69498,0,9,60,10,7,4,5,1.55,0.17,27.08
trn_69498,0,2,32,0,3,0,1,0.0,0.0,-32.0
trn_69498,0,11,24,3,1,2,2,1.28,0.12,-4.75
trn_69498,0,12,11,0,0,0,2,0.0,0.0,-11.0
trn_238266,0,7,140,12,6,15,20,0.88,0.09,-48.75
trn_238266,0,6,139,10,9,11,8,1.02,0.07,-35.42
trn_238266,0,8,110,13,12,15,13,0.98,0.12,0.62
trn_238266,0,5,110,5,7,5,9,0.79,0.05,-47.0
trn_238266,0,9,63,3,3,7,7,0.57,0.05,-43.25
trn_238266,0,4,44,0,2,2,4,0.0,0.0,-44.0
