jockey_id,total_rides,dist,dist_y,dist_m,dist_f,rides,1st,2nd,3rd,4th,a/e,win_%,1_pl
jky_295218,369,2m5½f,4697,4295,21.5f,7,0,0,1,1,0.0,0.0,-7.0
jky_295218,369,3m1f,5500,5029,25f,6,0,0,0,0,0.0,0.0,-6.0
jky_295218,369,2m7f,5080,4645,23f,6,0,1,1,0,0.0,0.0,-6.0
jky_295218,369,2m5f,4620,4225,21f,5,0,0,0,0,0.0,0.0,-5.0
jky_295218,369,3m½f,5350,4892,24.5f,4,0,0,0,1,0.0,0.0,-4.0
jky_295218,369,2m6½f,4990,4563,22.5f,4,0,0,0,1,0.0,0.0,-4.0
jky_295218,369,3m1½f,5598,5119,25.5f,4,0,0,1,1,0.0,0.0,-4.0
jky_295218,369,2m1½f,3805,3479,17.5f,3,0,0,1,1,0.0,0.0,-3.0
jky_295218,369,2m7½f,5126,4687,23.5f,3,0,0,0,0,0.0,0.0,-3.0
jky_295218,369,1m6f,3080,2816,14f,2,0,0,0,0,0.0,0.0,-2.0
jky_295218,369,3m2f,5720,5230,26f,2,0,0,0,0,0.0,0.0,-2.0
jky_295218,369,1m7f,3330,3045,15f,1,0,0,0,0,0.0,0.0,-1.0
jky_295218,369,1m4f,2664,2436,12f,1,0,0,0,0,0.0,0.0,-1.0
jky_295218,369,3m4½f,6220,5688,28.5f,1,0,0,1,0,0.0,0.0,-1.0
jky_304500,219,2m,3520,3219,16f,25,2,4,1,3,0.71,0.08,7.5
jky_304500,219,2m1f,3697,3381,17f,24,1,4,0,3,0.31,0.04,-21.8
jky_304500,219,2m½f,3645,3333,16.5f,21,4,3,2,3,1.41,0.19,31.75
jky_304500,219,2m4f,4390,4014,20f,17,2,1,2,3,0.99,0.12,-5.0
jky_304500,219,2m3½f,4268,3903,19.5f,17,1,2,2,3,0.42,0.06,-9.5
jky_304500,219,2m4½f,4462,4080,20.5f,16,2,1,2,2,0.96,0.12,2.5
jky_304500,219,1m7½f,3424,3131,15.5f,14,3,3,1,1,1.7,0.21,0.38
jky_304500,219,2m7½f,5209,4763,23.5f,12,1,0,0,2,0.8,0.08,-7.67
jky_304500,219,3m,5239,4791,24f,12,3,2,0,2,1.37,0.25,2.94
jky_304500,219,3m½f,5390,4929,24.5f,9,1,0,2,2,0.96,0.11,2.0
jky_304500,219,6f,1340,1225,6f,6,0,1,0,0,0.0,0.0,-6.0
jky_304500,219,2m2½f,4100,3749,18.5f,5,0,0,0,2,0.0,0.0,-5.0
jky_304500,219,2m7f,5075,4641,23f,5,0,2,0,0,0.0,0.0,-5.0
jky_304500,219,2m5f,4589,4196,21f,5,0,1,0,1,0.0,0.0,-5.0
jky_304500,219,2m3f,4231,3869,19f,3,0,0,0,1,0.0,0.0,-3.0
jky_304500,219,2m6f,4840,4426,22f,3,0,0,0,1,0.0,0.0,-3.0
jky_304500,219,3m1½f,5571,5094,25.5f,3,1,0,0,0,0.89,0.33,-1.64
jky_304500,219,1m4½f,2703,2472,12.5f,2,0,0,0,0,0.0,0.0,-2.0
jky_304500,219,2m1½f,3902,3568,17.5f,2,0,0,0,1,0.0,0.0,-2.0
jky_304500,219,5f,1115,1020,5f,2,1,0,0,0,4.74,0.5,7.0
jky_304500,219,3m2f,5670,5185,26f,2,0,1,0,1,0.0,0.0,-2.0
jky_304500,219,1m4f,2598,2376,12f,2,0,0,0,1,0.0,0.0,-2.0
jky_304500,219,2m5½f,4676,4276,21.5f,2,0,0,0,1,0.0,0.0,-2.0
jky_304500,219,3m1f,5554,5079,25f,2,0,0,0,1,0.0,0.0,-2.0
jky_304500,219,7f,1541,1409,7f,1,1,0,0,0,8.0,1.0,7.0
jky_304500,219,3m4½f,6256,5721,28.5f,1,1,0,0,0,10.0,1.0,9.0
jky_304500,219,2m6½f,4991,4564,22.5f,1,0,0,1,0,0.0,0.0,-1.0
jky_304500,219,1m6f,3101,2836,14f,1,0,0,0,0,0.0,0.0,-1.0
jky_304500,219,1m3f,2458,2248,11f,1,1,0,0,0,4.33,1.0,3.33
jky_304500,219,2m2f,3985,3644,18f,1,0,0,0,0,0.0,0.0,-1.0
jky_304500,219,3m2½f,5779,5284,26.5f,1,0,0,1,0,0.0,0.0,-1.0
jky_304500,219,1m1f,1967,1799,9f,1,0,0,0,1,0.0,0.0,-1.0
jky_293820,197,2m,3520,3219,16f,33,2,4,8,3,0.5,0.06,-7.5
jky_293820,197,2m4f,4401,4024,20f,20,3,5,1,2,1.05,0.15,21.25
jky_293820,197,2m½f,3645,3333,16.5f,17,4,3,2,1,1.49,0.24,1.5
jky_293820,197,3m,5250,4801,24f,12,2,0,3,1,1.01,0.17,-2.8
jky_293820,197,2m3½f,4263,3898,19.5f,12,3,0,1,4,1.53,0.25,12.5
jky_293820,197,2m7f,5092,4656,23f,10,3,0,0,2,1.74,0.3,2.38
jky_293820,197,2m7½f,5145,4705,23.5f,9,0,1,0,2,0.0,0.0,-9.0
jky_293820,197,2m4½f,4545,4156,20.5f,8,1,1,0,1,1.11,0.12,-5.0
jky_293820,197,2m5½f,4730,4325,21.5f,7,1,1,0,0,1.31,0.14,-3.5
jky_293820,197,3m2f,5714,5225,26f,7,0,0,3,0,0.0,0.0,-7.0
jky_293820,197,3m1f,5543,5069,25f,7,0,1,1,1,0.0,0.0,-7.0
jky_293820,197,2m5f,4664,4265,21f,6,1,0,0,1,2.41,0.17,3.0
jky_293820,197,2m3f,4181,3823,19f,6,1,0,0,0,1.68,0.17,-2.5
jky_293820,197,1m4f,2617,2393,12f,6,0,1,1,1,0.0,0.0,-6.0
jky_293820,197,3m½f,5338,4881,24.5f,4,1,1,0,1,1.99,0.25,2.5
jky_293820,197,2m2½f,4108,3756,18.5f,4,0,0,0,0,0.0,0.0,-4.0
jky_293820,197,1m2f,2200,2012,10f,4,0,2,0,1,0.0,0.0,-4.0
jky_293820,197,1m7½f,3451,3156,15.5f,3,0,0,1,2,0.0,0.0,-3.0
jky_293820,197,3m2½f,5825,5326,26.5f,3,1,0,0,0,2.44,0.33,3.0
jky_293820,197,3m1½f,5619,5138,25.5f,3,0,0,0,1,0.0,0.0,-3.0
jky_293820,197,1m3½f,2560,2341,11.5f,2,2,0,0,0,5.5,1.0,9.0
jky_293820,197,2m6f,4847,4432,22f,2,0,0,0,1,0.0,0.0,-2.0
jky_293820,197,2m1f,3687,3371,17f,2,0,0,1,0,0.0,0.0,-2.0
jky_293820,197,2m1½f,3902,3568,17.5f,2,1,1,0,0,2.81,0.5,2.33
jky_293820,197,2m6½f,4991,4564,22.5f,2,1,0,0,0,2.1,0.5,0.5
jky_293820,197,6f,1317,1204,6f,1,0,0,0,0,0.0,0.0,-1.0
jky_293820,197,1m1f,1991,1821,9f,1,0,1,0,0,0.0,0.0,-1.0
jky_293820,197,1m7f,3350,3063,15f,1,0,0,1,0,0.0,0.0,-1.0
jky_293820,197,1m5½f,2921,2671,13.5f,1,0,0,1,0,0.0,0.0,-1.0
jky_293820,197,1m,1773,1621,8f,1,0,0,0,0,0.0,0.0,-1.0
jky_293820,197,3m5f,6404,5856,29f,1,0,1,0,0,0.0,0.0,-1.0
jky_301674,247,2m,3532,3230,16f,49,4,0,2,9,1.16,0.08,-19.75
jky_301674,247,3m,5333,4877,24f,25,4,2,1,2,1.68,0.16,12.25
jky_301674,247,2m4f,4400,4023,20f,20,2,1,0,5,1.25,0.1,-5.5
jky_301674,247,2m½f,3645,3333,16.5f,17,1,1,1,2,0.69,0.06,-14.8
jky_301674,247,2m3f,4211,3851,19f,16,0,0,0,0,0.0,0.0,-16.0
jky_301674,247,2m7½f,5191,4747,23.5f,13,1,2,2,0,0.7,0.08,13.0
jky_301674,247,2m3½f,4327,3957,19.5f,12,0,1,1,2,0.0,0.0,-12.0
jky_301674,247,2m5½f,4783,4374,21.5f,10,0,1,1,0,0.0,0.0,-10.0
jky_301674,247,3m2f,5710,5221,26f,10,1,3,2,2,0.63,0.1,-4.5
jky_301674,247,2m1f,3734,3414,17f,9,2,0,1,1,1.69,0.22,15.0
jky_301674,247,3m2½f,5779,5284,26.5f,8,2,3,1,2,1.58,0.25,10.0
jky_301674,247,3m½f,5364,4905,24.5f,8,1,1,1,1,1.08,0.12,-4.25
jky_301674,247,3m1f,5530,5057,25f,8,2,0,0,0,1.65,0.25,1.8
jky_301674,247,2m5f,4675,4275,21f,7,0,1,0,2,0.0,0.0,-7.0
jky_301674,247,2m4½f,4488,4104,20.5f,6,0,0,0,0,0.0,0.0,-6.0
jky_301674,247,3m1½f,5624,5143,25.5f,6,0,1,0,1,0.0,0.0,-6.0
jky_301674,247,2m2½f,4070,3722,18.5f,5,0,0,0,1,0.0,0.0,-5.0
jky_301674,247,3m5f,6404,5856,29f,3,1,1,0,0,1.48,0.33,0.2
jky_301674,247,2m7f,5085,4650,23f,3,0,0,0,0,0.0,0.0,-3.0
jky_301674,247,2m1½f,3848,3519,17.5f,3,0,0,0,0,0.0,0.0,-3.0
jky_301674,247,1m7f,3350,3063,15f,2,0,0,0,0,0.0,0.0,-2.0
jky_301674,247,1m7½f,3413,3121,15.5f,2,0,0,1,0,0.0,0.0,-2.0
jky_301674,247,2m2f,4000,3658,18f,2,0,0,1,0,0.0,0.0,-2.0
jky_301674,247,4m1½f,7316,6690,33.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_301674,247,2m6½f,4933,4511,22.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_301674,247,2m6f,4847,4432,22f,1,0,0,0,0,0.0,0.0,-1.0
jky_284934,1157,2m,3573,3267,16f,172,17,22,19,17,0.66,0.1,-110.89
jky_284934,1157,2m4f,4359,3986,20f,102,8,22,15,6,0.46,0.08,-48.37
jky_284934,1157,3m,5258,4808,24f,89,15,16,11,9,1.02,0.17,-25.45
jky_284934,1157,2m½f,3607,3298,16.5f,86,14,11,9,9,0.96,0.16,-16.05
jky_284934,1157,2m3½f,4280,3914,19.5f,79,9,9,6,9,0.91,0.11,-25.07
jky_284934,1157,2m5½f,4757,4350,21.5f,71,13,9,5,7,1.11,0.18,-3.19
jky_284934,1157,2m3f,4228,3866,19f,62,10,9,7,6,1.08,0.16,-27.96
jky_284934,1157,2m4½f,4456,4075,20.5f,52,8,10,7,4,0.88,0.15,-0.43
jky_284934,1157,2m7½f,5178,4735,23.5f,50,5,9,7,4,0.59,0.1,-37.43
jky_284934,1157,2m5f,4675,4275,21f,43,7,6,4,2,1.07,0.16,4.89
jky_284934,1157,2m1f,3697,3381,17f,43,3,8,3,3,0.53,0.07,-14.5
jky_284934,1157,1m7½f,3451,3156,15.5f,41,9,3,5,6,1.45,0.22,28.46
jky_284934,1157,2m2½f,4070,3722,18.5f,39,3,5,7,7,0.54,0.08,-23.59
jky_284934,1157,2m7f,5085,4650,23f,37,4,7,1,4,0.73,0.11,-2.5
jky_284934,1157,1m7f,3350,3063,15f,30,6,1,5,4,1.09,0.2,-0.77
jky_284934,1157,3m1f,5500,5029,25f,26,5,4,5,3,1.09,0.19,7.17
jky_284934,1157,3m2f,5774,5280,26f,25,2,2,3,4,0.43,0.08,-19.56
jky_284934,1157,3m½f,5430,4965,24.5f,19,1,6,2,2,0.38,0.05,-9.5
jky_284934,1157,3m2½f,5825,5326,26.5f,18,4,4,1,1,1.5,0.22,16.5
jky_284934,1157,2m6½f,4933,4511,22.5f,13,0,5,0,1,0.0,0.0,-13.0
jky_284934,1157,3m1½f,5624,5143,25.5f,13,1,3,4,0,0.54,0.08,-10.62
jky_284934,1157,2m6f,4881,4463,22f,12,5,1,1,0,2.5,0.42,13.08
jky_284934,1157,2m1½f,3902,3568,17.5f,10,0,3,2,2,0.0,0.0,-10.0
jky_284934,1157,3m6½f,6753,6175,30.5f,6,2,2,1,0,2.25,0.33,2.12
jky_284934,1157,2m2f,3960,3621,18f,3,0,0,1,0,0.0,0.0,-3.0
jky_284934,1157,3m5f,6434,5883,29f,3,0,0,1,0,0.0,0.0,-3.0
jky_284934,1157,4m2f,7488,6847,34f,3,1,0,0,0,3.55,0.33,4.0
jky_284934,1157,3m4f,6148,5622,28f,2,0,0,0,0,0.0,0.0,-2.0
jky_284934,1157,3m3½f,6089,5568,27.5f,2,0,1,0,0,0.0,0.0,-2.0
jky_284934,1157,3m4½f,6306,5766,28.5f,2,0,0,0,0,0.0,0.0,-2.0
jky_284934,1157,1m2f,2250,2057,10f,1,0,0,0,1,0.0,0.0,-1.0
jky_284934,1157,1m4f,2645,2419,12f,1,0,0,0,0,0.0,0.0,-1.0
jky_284934,1157,1m½f,1902,1739,8.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_284934,1157,3m7½f,6928,6335,31.5f,1,0,0,0,1,0.0,0.0,-1.0
jky_274719,459,2m,3482,3184,16f,110,1,8,4,8,0.19,0.01,-93.0
jky_274719,459,2m4f,4368,3994,20f,58,1,6,4,9,0.19,0.02,-50.0
jky_274719,459,2m1f,3709,3392,17f,38,2,7,4,2,0.52,0.05,-23.38
jky_274719,459,2m4½f,4488,4104,20.5f,37,2,2,1,4,0.64,0.05,-23.17
jky_274719,459,2m½f,3590,3283,16.5f,29,2,2,4,3,0.75,0.07,-17.0
jky_274719,459,3m,5306,4852,24f,26,1,4,3,5,0.3,0.04,-22.75
jky_274719,459,2m7½f,5122,4684,23.5f,21,0,1,4,2,0.0,0.0,-21.0
jky_274719,459,1m7½f,3456,3160,15.5f,19,0,4,1,0,0.0,0.0,-19.0
jky_274719,459,2m3½f,4303,3935,19.5f,19,2,1,1,2,1.77,0.11,-8.5
jky_274719,459,2m6f,4840,4426,22f,16,0,0,2,0,0.0,0.0,-16.0
jky_274719,459,3m½f,5338,4881,24.5f,13,2,0,2,1,1.59,0.15,-6.0
jky_274719,459,3m1½f,5583,5105,25.5f,12,2,4,2,0,1.28,0.17,10.5
jky_274719,459,2m5f,4675,4275,21f,11,1,0,0,1,1.51,0.09,-6.8
jky_274719,459,3m2f,5733,5242,26f,8,2,0,0,2,1.9,0.25,2.75
jky_274719,459,2m6½f,4991,4564,22.5f,7,0,1,1,1,0.0,0.0,-7.0
jky_274719,459,2m3f,4211,3851,19f,6,1,0,2,1,1.68,0.17,-2.75
jky_274719,459,2m5½f,4711,4308,21.5f,5,0,1,1,1,0.0,0.0,-5.0
jky_274719,459,2m7f,5031,4600,23f,5,0,1,1,1,0.0,0.0,-5.0
jky_274719,459,2m2½f,4108,3756,18.5f,5,0,0,0,2,0.0,0.0,-5.0
jky_274719,459,2m2f,4014,3670,18f,3,0,0,1,0,0.0,0.0,-3.0
jky_274719,459,3m2½f,5779,5284,26.5f,3,0,1,1,0,0.0,0.0,-3.0
jky_274719,459,3m1f,5500,5029,25f,3,1,0,0,0,7.12,0.33,12.0
jky_274719,459,2m1½f,3817,3490,17.5f,2,0,1,0,0,0.0,0.0,-2.0
jky_274719,459,3m3f,5922,5415,27f,1,0,0,0,0,0.0,0.0,-1.0
jky_274719,459,3m6½f,6753,6175,30.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_274719,459,3m3½f,6063,5544,27.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_298437,539,2m,3520,3219,16f,111,4,2,7,10,0.81,0.04,-79.17
jky_298437,539,2m4f,4400,4023,20f,74,3,8,8,4,0.58,0.04,-59.5
jky_298437,539,2m½f,3623,3313,16.5f,53,1,6,4,3,0.43,0.02,-40.0
jky_298437,539,3m,5273,4822,24f,32,3,2,0,4,1.25,0.09,-12.25
jky_298437,539,2m1f,3718,3400,17f,24,1,1,3,0,0.78,0.04,-20.25
jky_298437,539,2m4½f,4556,4166,20.5f,24,2,1,1,2,1.18,0.08,-11.5
jky_298437,539,2m6½f,4959,4535,22.5f,23,3,0,0,2,1.18,0.13,-6.96
jky_298437,539,2m3f,4180,3822,19f,23,1,0,2,1,0.91,0.04,-19.0
jky_298437,539,2m5f,4620,4225,21f,22,1,2,2,1,0.58,0.05,-5.0
jky_298437,539,3m½f,5350,4892,24.5f,21,1,2,3,3,0.55,0.05,-10.0
jky_298437,539,2m6f,4819,4407,22f,17,1,2,1,0,0.99,0.06,-12.5
jky_298437,539,2m2f,3916,3581,18f,17,0,3,2,1,0.0,0.0,-17.0
jky_298437,539,3m1f,5500,5029,25f,15,1,1,0,0,1.2,0.07,-6.5
jky_298437,539,1m7½f,3436,3142,15.5f,14,1,0,1,1,1.01,0.07,-12.43
jky_298437,539,2m7f,5015,4586,23f,13,1,1,1,0,1.21,0.08,-6.0
jky_298437,539,2m3½f,4273,3907,19.5f,11,0,0,1,1,0.0,0.0,-11.0
jky_298437,539,2m2½f,4110,3758,18.5f,9,0,0,0,1,0.0,0.0,-9.0
jky_298437,539,2m5½f,4727,4322,21.5f,9,1,2,0,1,1.4,0.11,-1.5
jky_298437,539,2m1½f,3883,3551,17.5f,8,0,1,0,0,0.0,0.0,-8.0
jky_298437,539,3m1½f,5656,5172,25.5f,8,1,0,1,0,2.02,0.12,21.0
jky_298437,539,2m7½f,5122,4684,23.5f,7,0,0,1,1,0.0,0.0,-7.0
jky_298437,539,1m4f,2683,2453,12f,2,0,1,0,1,0.0,0.0,-2.0
jky_298437,539,1m4½f,2717,2484,12.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_298437,539,3m4f,6160,5633,28f,1,0,0,0,0,0.0,0.0,-1.0
jky_303693,357,2m,3520,3219,16f,62,3,1,6,8,0.72,0.05,-16.0
jky_303693,357,2m4f,4400,4023,20f,46,5,3,3,8,1.25,0.11,-4.47
jky_303693,357,2m½f,3630,3319,16.5f,29,2,2,3,3,0.73,0.07,-2.0
jky_303693,357,2m1f,3773,3450,17f,29,2,3,3,6,0.71,0.07,-18.0
jky_303693,357,2m4½f,4490,4106,20.5f,24,4,2,0,5,1.22,0.17,15.75
jky_303693,357,3m,5280,4828,24f,19,0,1,3,0,0.0,0.0,-19.0
jky_303693,357,2m3f,4160,3804,19f,15,2,1,1,3,0.96,0.13,-1.75
jky_303693,357,2m2f,3960,3621,18f,14,1,3,1,1,0.65,0.07,-9.5
jky_303693,357,3m½f,5338,4881,24.5f,14,2,0,2,1,1.39,0.14,17.2
jky_303693,357,3m1f,5500,5029,25f,12,1,1,0,0,0.68,0.08,1.0
jky_303693,357,2m5½f,4767,4359,21.5f,11,0,0,2,1,0.0,0.0,-11.0
jky_303693,357,1m7½f,3410,3118,15.5f,11,1,1,2,1,0.79,0.09,-8.0
jky_303693,357,2m3½f,4272,3906,19.5f,10,1,1,1,1,0.86,0.1,-3.5
jky_303693,357,2m6f,4800,4389,22f,10,1,1,0,1,0.84,0.1,2.0
jky_303693,357,2m6½f,4940,4517,22.5f,9,0,0,2,0,0.0,0.0,-9.0
jky_303693,357,2m5f,4675,4275,21f,9,1,1,1,0,1.24,0.11,0.0
jky_303693,357,2m7½f,5140,4700,23.5f,8,1,2,1,1,1.58,0.12,21.0
jky_303693,357,2m1½f,3880,3548,17.5f,7,0,3,1,0,0.0,0.0,-7.0
jky_303693,357,2m2½f,4051,3704,18.5f,6,0,0,1,1,0.0,0.0,-6.0
jky_303693,357,3m2f,5720,5230,26f,3,0,1,1,0,0.0,0.0,-3.0
jky_303693,357,3m1½f,5598,5119,25.5f,2,0,0,1,0,0.0,0.0,-2.0
jky_303693,357,3m5f,6325,5784,29f,2,1,0,0,1,4.87,0.5,4.0
jky_303693,357,2m7f,5009,4580,23f,2,0,0,1,1,0.0,0.0,-2.0
jky_303693,357,3m7½f,6887,6298,31.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_303693,357,3m5½f,6436,5885,29.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_303693,357,3m4f,6160,5633,28f,1,0,0,0,0,0.0,0.0,-1.0
jky_299007,303,2m,3516,3215,16f,37,6,7,4,3,1.34,0.16,49.38
jky_299007,303,2m4f,4400,4023,20f,36,4,6,6,5,0.63,0.11,-21.62
jky_299007,303,3m,5309,4855,24f,32,4,4,3,5,0.81,0.12,-9.54
jky_299007,303,2m7½f,5169,4727,23.5f,23,5,6,3,3,1.15,0.22,2.75
jky_299007,303,2m3½f,4284,3917,19.5f,19,3,1,1,0,1.29,0.16,16.88
jky_299007,303,2m½f,3589,3282,16.5f,18,4,0,2,4,1.23,0.22,-2.27
jky_299007,303,3m1f,5500,5029,25f,16,1,1,1,2,0.37,0.06,-6.0
jky_299007,303,2m5½f,4770,4362,21.5f,15,1,0,0,2,0.6,0.07,-8.5
jky_299007,303,2m4½f,4526,4139,20.5f,11,1,0,1,2,0.53,0.09,-9.89
jky_299007,303,2m2½f,4108,3756,18.5f,10,1,1,1,0,1.15,0.1,3.0
jky_299007,303,2m7f,5060,4627,23f,10,3,1,2,1,1.96,0.3,15.33
jky_299007,303,2m5f,4664,4265,21f,10,0,0,1,1,0.0,0.0,-10.0
jky_299007,303,3m1½f,5619,5138,25.5f,10,0,2,2,0,0.0,0.0,-10.0
jky_299007,303,2m3f,4228,3866,19f,9,0,2,1,2,0.0,0.0,-9.0
jky_299007,303,1m7½f,3413,3121,15.5f,6,1,0,1,1,0.67,0.17,-3.5
jky_299007,303,2m1f,3687,3371,17f,5,2,0,0,0,2.29,0.4,3.12
jky_299007,303,3m2f,5714,5225,26f,5,2,0,1,0,2.02,0.4,6.12
jky_299007,303,3m½f,5364,4905,24.5f,5,1,1,1,0,0.75,0.2,-3.0
jky_299007,303,3m6½f,6730,6154,30.5f,4,0,0,0,0,0.0,0.0,-4.0
jky_299007,303,2m2f,4000,3658,18f,4,1,1,1,0,0.68,0.25,-2.75
jky_299007,303,3m4½f,6256,5721,28.5f,4,1,0,0,0,1.53,0.25,0.33
jky_299007,303,1m7f,3350,3063,15f,4,1,0,0,0,4.48,0.25,2.0
jky_299007,303,2m6½f,4991,4564,22.5f,3,1,0,0,1,2.28,0.33,1.2
jky_299007,303,2m6f,4847,4432,22f,3,0,1,0,1,0.0,0.0,-3.0
jky_299007,303,2m1½f,3848,3519,17.5f,2,0,2,0,0,0.0,0.0,-2.0
jky_299007,303,3m2½f,5825,5326,26.5f,1,1,0,0,0,2.88,1.0,1.88
jky_299007,303,3m3f,5922,5415,27f,1,0,0,1,0,0.0,0.0,-1.0
jky_293832,619,2m,3482,3184,16f,80,9,5,5,12,1.06,0.11,-19.32
jky_293832,619,3m,5258,4808,24f,50,11,7,6,4,1.44,0.22,21.8
jky_293832,619,2m½f,3660,3347,16.5f,49,2,4,8,7,0.44,0.04,-38.75
jky_293832,619,2m4f,4435,4055,20f,43,3,7,8,6,0.57,0.07,-24.25
jky_293832,619,2m5½f,4755,4348,21.5f,37,4,5,0,4,0.59,0.11,-23.6
jky_293832,619,2m7f,5085,4650,23f,34,4,6,3,3,0.91,0.12,-6.75
jky_293832,619,2m7½f,5155,4714,23.5f,33,7,4,7,1,1.2,0.21,-8.65
jky_293832,619,2m4½f,4510,4124,20.5f,32,4,1,0,6,1.26,0.12,-5.0
jky_293832,619,2m1f,3697,3381,17f,30,4,3,3,2,1.31,0.13,-5.25
jky_293832,619,2m3½f,4280,3914,19.5f,29,5,0,8,3,1.21,0.17,-1.5
jky_293832,619,2m3f,4209,3849,19f,25,2,3,2,2,0.64,0.08,-5.0
jky_293832,619,2m2½f,4070,3722,18.5f,24,5,3,3,1,1.31,0.21,-9.75
jky_293832,619,3m1f,5530,5057,25f,24,1,4,2,7,0.3,0.04,-20.0
jky_293832,619,3m2f,5721,5231,26f,18,1,5,5,1,0.34,0.06,-13.0
jky_293832,619,2m5f,4616,4221,21f,14,1,1,3,2,0.54,0.07,-9.0
jky_293832,619,1m7½f,3444,3149,15.5f,13,1,1,0,3,0.69,0.08,-10.12
jky_293832,619,3m½f,5340,4883,24.5f,12,0,2,1,1,0.0,0.0,-12.0
jky_293832,619,2m6f,4847,4432,22f,9,0,0,4,0,0.0,0.0,-9.0
jky_293832,619,1m4f,2629,2404,12f,9,0,1,0,2,0.0,0.0,-9.0
jky_293832,619,3m1½f,5652,5168,25.5f,8,3,1,1,0,1.79,0.38,9.0
jky_293832,619,3m2½f,5803,5306,26.5f,6,0,1,1,1,0.0,0.0,-6.0
jky_293832,619,6f,1340,1225,6f,4,0,0,0,0,0.0,0.0,-4.0
jky_293832,619,1m2f,2236,2045,10f,4,0,0,0,0,0.0,0.0,-4.0
jky_293832,619,1m7f,3350,3063,15f,3,0,0,0,1,0.0,0.0,-3.0
jky_293832,619,2m6½f,4991,4564,22.5f,3,0,0,0,0,0.0,0.0,-3.0
jky_293832,619,1m1½f,2084,1906,9.5f,3,0,0,0,0,0.0,0.0,-3.0
jky_293832,619,3m4½f,6306,5766,28.5f,3,0,0,1,0,0.0,0.0,-3.0
jky_293832,619,3m3f,5949,5440,27f,3,1,0,1,0,2.55,0.33,4.0
jky_293832,619,3m6½f,6753,6175,30.5f,3,0,0,1,1,0.0,0.0,-3.0
jky_293832,619,7f,1556,1423,7f,3,0,0,0,0,0.0,0.0,-3.0
jky_293832,619,7½f,1620,1481,7.5f,2,0,0,1,0,0.0,0.0,-2.0
jky_293832,619,1m5f,2898,2650,13f,2,1,0,0,0,3.17,0.5,1.5
jky_293832,619,1m6f,3087,2823,14f,1,0,0,0,1,0.0,0.0,-1.0
jky_293832,619,1m,1760,1609,8f,1,0,0,0,0,0.0,0.0,-1.0
jky_293832,619,2m2f,3905,3571,18f,1,0,0,1,0,0.0,0.0,-1.0
jky_293832,619,1m½f,1835,1678,8.5f,1,0,1,0,0,0.0,0.0,-1.0
jky_293832,619,2m1½f,3904,3570,17.5f,1,0,0,1,0,0.0,0.0,-1.0
jky_293832,619,3m4f,6148,5622,28f,1,0,0,0,1,0.0,0.0,-1.0
jky_293832,619,1m5½f,3007,2750,13.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_303561,165,2m1f,3697,3381,17f,27,1,4,3,6,0.44,0.04,-22.0
jky_303561,165,2m,3520,3219,16f,24,4,0,2,2,2.27,0.17,41.5
jky_303561,165,2m4f,4350,3978,20f,16,0,2,2,2,0.0,0.0,-16.0
jky_303561,165,2m3½f,4334,3963,19.5f,15,0,3,1,1,0.0,0.0,-15.0
jky_303561,165,2m7½f,5122,4684,23.5f,10,3,1,1,2,1.97,0.3,11.25
jky_303561,165,2m½f,3595,3287,16.5f,9,0,1,0,0,0.0,0.0,-9.0
jky_303561,165,2m4½f,4538,4150,20.5f,8,0,1,0,2,0.0,0.0,-8.0
jky_303561,165,3m,5306,4852,24f,7,0,1,0,0,0.0,0.0,-7.0
jky_303561,165,1m7½f,3424,3131,15.5f,6,0,3,0,0,0.0,0.0,-6.0
jky_303561,165,3m½f,5338,4881,24.5f,6,0,0,2,0,0.0,0.0,-6.0
jky_303561,165,6f,1325,1212,6f,5,0,1,1,1,0.0,0.0,-5.0
jky_303561,165,2m5f,4654,4256,21f,4,0,0,1,0,0.0,0.0,-4.0
jky_303561,165,1m2f,2242,2050,10f,4,0,0,2,0,0.0,0.0,-4.0
jky_303561,165,2m7f,5075,4641,23f,4,0,0,0,0,0.0,0.0,-4.0
jky_303561,165,1m,1713,1566,8f,3,0,0,1,1,0.0,0.0,-3.0
jky_303561,165,3m1½f,5571,5094,25.5f,3,0,0,0,0,0.0,0.0,-3.0
jky_303561,165,2m6f,4840,4426,22f,3,0,0,0,0,0.0,0.0,-3.0
jky_303561,165,2m6½f,4991,4564,22.5f,2,0,0,0,1,0.0,0.0,-2.0
jky_303561,165,3m2f,5670,5185,26f,2,0,0,0,0,0.0,0.0,-2.0
jky_303561,165,1m6f,3078,2815,14f,1,0,1,0,0,0.0,0.0,-1.0
jky_303561,165,2m2f,3985,3644,18f,1,1,0,0,0,7.5,1.0,6.5
jky_303561,165,1m3½f,2560,2341,11.5f,1,0,0,0,0,0.0,0.0,-1.0
jky_303561,165,3m3f,5949,5440,27f,1,0,0,0,0,0.0,0.0,-1.0
