race_id,course_decoded,off_time,horse_decoded,predicted_prob,odds_decimal,field_size_unscaled
rac_11564254,Lingfield (AW),5:07,Combustion,0.7275262,-0.4656762476628077,11
rac_11564254,Lingfield (AW),5:07,Piperstown,0.69476134,-0.4003492838982827,11
rac_11564254,Lingfield (AW),5:07,Miss Moonshine,0.62173235,-0.1627966883909191,11
rac_11564189,Lingfield (AW),5:37,Batal Dubai,0.7271125,-0.3884716541229145,8
rac_11564189,Lingfield (AW),5:37,Brasil Power,0.6841793,-0.3409611350214419,8
rac_11564189,Lingfield (AW),5:37,Intervention,0.6381419,-0.3409611350214419,8
rac_11564085,Southwell (AW),4:40,Havechatma,0.68458617,-0.2103072074923919,11
rac_11564085,Southwell (AW),4:40,Hint Of The Jungle,0.6578634,0.0272453880149716,11
rac_11564085,Southwell (AW),4:40,Blue Force,0.62930155,-0.3765940243475464,11
rac_11564020,Southwell (AW),5:15,Wonder,0.8226143,-0.4300433583367032,8
rac_11564020,Southwell (AW),5:15,The Craftymaster,0.7395928,-0.2103072074923919,8
rac_11564020,Southwell (AW),5:15,Further Measure,0.7144686,-0.4122269136736509,8
rac_11564033,Southwell (AW),5:45,Kintbury,0.5507456,-0.2103072074923919,9
rac_11564033,Southwell (AW),5:45,Regal River,0.4133069,-0.1152861692894464,9
rac_11564033,Southwell (AW),5:45,Lady Vivian,0.37197128,-0.4875310864494852,9
rac_11564007,Southwell (AW),6:15,An Bradan Feasa,0.17317657,0.6923926554355896,12
rac_11564007,Southwell (AW),6:15,Fosroc,0.14394291,-0.4241045434490191,12
rac_11564007,Southwell (AW),6:15,Kingmaker,0.13905862,-0.3409611350214419,12
rac_11564059,Southwell (AW),6:45,Waleyfa,0.7268894,-0.4162653077972761,9
rac_11564059,Southwell (AW),6:45,That's For Sure,0.5768196,-0.3290835052460736,9
rac_11564059,Southwell (AW),6:45,Thats My Boy Luke,0.563349,-0.3290835052460736,9
rac_11594375,Southwell (AW),7:15,Timetobenice,0.70277524,-0.3884716541229145,8
rac_11594375,Southwell (AW),7:15,Tasmanian Legend,0.51250654,-0.3647163945721782,8
rac_11594375,Southwell (AW),7:15,Down To The Kid,0.50840896,-0.4419209881120713,8
rac_11564072,Southwell (AW),7:45,Match Anthem,0.67914474,-0.4241045434490191,12
rac_11564072,Southwell (AW),7:45,Fifty Sent,0.54606915,-0.3884716541229145,12
rac_11564072,Southwell (AW),7:45,Embarked,0.522802,-0.2578177265938646,12
rac_11564046,Southwell (AW),8:15,Twilight Diamond,0.7796848,-0.3884716541229145,8
rac_11564046,Southwell (AW),8:15,Kats Bob,0.68331975,-0.3647163945721782,8
rac_11564046,Southwell (AW),8:15,Dark Side Thunder,0.5456844,-0.3765940243475464,8
rac_11561953,Wetherby,2:00,All Well And Good,0.7262435,-0.4716150625504918,13
rac_11561953,Wetherby,2:00,Sleeping Late,0.5702349,-0.4003492838982827,13
rac_11561953,Wetherby,2:00,Solent Gateway,0.56974053,-0.2340624670431282,13
rac_11561940,Wetherby,2:30,Honneur d'Ajonc,0.55131936,-0.4478598029997555,4
rac_11561914,Wetherby,3:00,Findthetime,0.6655974,-0.1627966883909191,6
rac_11561914,Wetherby,3:00,Baseline,0.34151638,-0.3765940243475464,6
rac_11561927,Wetherby,3:32,Kilta,0.49787474,-0.1627966883909191,13
rac_11561927,Wetherby,3:32,Foster'sisland,0.47512534,-0.1152861692894464,13
rac_11561927,Wetherby,3:32,Kap Vert,0.22702698,-0.3290835052460736,13
rac_11561901,Wetherby,4:07,Mixedwave,0.5898508,-0.3765940243475464,9
rac_11561901,Wetherby,4:07,Roger Rarebit,0.43845356,-0.5191255816519645,9
rac_11561901,Wetherby,4:07,Court At Slip,0.4077108,-0.3053282456953373,9
rac_11561966,Wetherby,4:45,Aazza,0.44409478,-0.4478598029997555,10
rac_11561966,Wetherby,4:45,Balkotic,0.22652572,0.0985111666671807,10
rac_11561966,Wetherby,4:45,On We Go,0.1460211,-0.0677756501879737,10
rac_11594388,Wetherby,5:20,Rumble B,0.5822803,-0.3647163945721782,9
rac_11594388,Wetherby,5:20,Prince Nino,0.50890213,-0.1152861692894464,9
rac_11594388,Wetherby,5:20,Chatshow Host,0.40211257,0.454840059928226,9
rac_11561979,Wetherby,5:50,Wandering Ego,0.6607037,-0.4818298241573084,8
rac_11561979,Wetherby,5:50,Mondoui'boy,0.01,-0.5191255816519645,8
rac_11561979,Wetherby,5:50,Jimmy Hurdstrom,0.01,-0.3884716541229145,8
