race_id,course_decoded,off_time,horse_decoded,predicted_prob,odds_decimal,field_size_unscaled
rac_11578385,Lingfield (AW),4:12,Lilkian,0.7967057,-0.3406259669308173,12
rac_11578385,Lingfield (AW),4:12,Thapa Vc,0.78239644,-0.3994432715464268,12
rac_11578424,Lingfield (AW),4:45,Midnightattheoasis,0.8440535,-0.4523788457004754,8
rac_11578424,Lingfield (AW),4:45,Rebel Star,0.6788816,-0.4347336543157925,8
rac_11578424,Lingfield (AW),4:45,Recon Mission,0.6187833,-0.3523894278539392,8
rac_11578450,Lingfield (AW),5:18,She's A Dark Horse,0.3288438,0.0946220872246928,10
rac_11578450,Lingfield (AW),5:18,Top Biller,0.31933948,-0.1171202093915012,10
rac_11578450,Lingfield (AW),5:18,Ancient State,0.30857322,-0.4406153847773534,10
rac_11578437,Lingfield (AW),5:53,Backer Bilk,0.20184712,-0.4152063091834101,10
rac_11578437,Lingfield (AW),5:53,Northern Blaze,0.16144066,-0.4288519238542315,10
rac_11578437,Lingfield (AW),5:53,Muy Muy Loco,0.12898833,-0.258281740468964,10
rac_11578489,Newcastle (AW),5:00,Cusack,0.7479847,-0.3876798106233049,8
rac_11578489,Newcastle (AW),5:00,Sea Legend,0.68703663,-0.2112278967764764,8
rac_11578489,Newcastle (AW),5:00,Cadarn,0.5271815,-0.3994432715464268,8
rac_11578528,Newcastle (AW),5:30,Bruce Banner,0.14654475,-0.4789642673867308,4
rac_11578476,Newcastle (AW),6:00,Princess Pw,0.38992912,-0.3641528887770611,12
rac_11578476,Newcastle (AW),6:00,Double Parked,0.3805457,-0.4152063091834101,12
rac_11578476,Newcastle (AW),6:00,Shamador,0.37139648,-0.4112067324695487,12
rac_11578515,Newcastle (AW),6:30,Jowddah,0.7066618,-0.4610838067835855,6
rac_11578515,Newcastle (AW),6:30,Star Cast,0.13695802,0.1652028527634242,6
rac_11578463,Newcastle (AW),7:00,Gressington,0.82240987,-0.2818086623152078,14
rac_11578463,Newcastle (AW),7:00,Jungle Land,0.7140107,-0.3994432715464268,14
rac_11578463,Newcastle (AW),7:00,Arnhem,0.58064735,0.0946220872246928,14
rac_11578541,Newcastle (AW),7:30,Sun Keeper,0.48715976,-0.3288625060076954,9
rac_11578541,Newcastle (AW),7:30,Bow Street,0.27226812,-0.4112067324695487,9
rac_11578541,Newcastle (AW),7:30,Captain Pickles,0.15361041,-0.0230125220065261,9
rac_11578502,Newcastle (AW),8:00,Cuban Fiesta,0.71440125,-0.4347336543157925,9
rac_11578502,Newcastle (AW),8:00,Odd Socks Havana,0.56297565,-0.3288625060076954,9
rac_11578502,Newcastle (AW),8:00,Rooska,0.4984462,-0.3994432715464268,9
rac_11602253,Newcastle (AW),8:30,Coramento,0.82503396,-0.4112067324695487,9
rac_11602253,Newcastle (AW),8:30,Just Typical,0.7538141,-0.4229701933926706,9
rac_11602253,Newcastle (AW),8:30,Urban Dandy,0.646983,-0.4229701933926706,9
rac_11576110,Newton Abbot,2:10,Yes Indeed,0.05384379,-0.4740236137990196,3
rac_11576136,Newton Abbot,2:45,She Has Notions,0.40749744,-0.3994432715464268,8
rac_11576136,Newton Abbot,2:45,Sevenofus,0.30667105,-0.3641528887770611,8
rac_11576136,Newton Abbot,2:45,Zufal,0.08167666,-0.2347548186227202,8
rac_11576149,Newton Abbot,3:20,Mighty Fleur,0.13686994,-0.4747294214544069,6
rac_11576149,Newton Abbot,3:20,Northern Symphonie,0.13281582,-0.1641740530839888,6
rac_11576123,Newton Abbot,3:55,Townhill,0.78417796,-0.3994432715464268,6
rac_11576123,Newton Abbot,3:55,Pike Road,0.17509592,-0.375916349700183,6
rac_11576097,Newton Abbot,4:30,Investment Manager,0.25083944,-0.4347336543157925,3
rac_11576162,Newton Abbot,5:05,Ben Lomond,0.115706526,-0.0700663656990137,5
rac_11576162,Newton Abbot,5:05,Jeepster,0.047937497,0.4475259149183497,5
