jockey_id,total_rides,course,course_id,region,rides,1st,2nd,3rd,4th,a/e,win_%,1_pl
jky_268503,1306,Plumpton,crs_1144,GB,14,2,1,1,2,0.79,0.14,-9.8
jky_268503,1306,Ffos Las,crs_31512,GB,13,1,2,2,1,0.41,0.08,-11.17
jky_268503,1306,Cartmel,crs_234,GB,12,0,1,2,2,0.0,0.0,-12.0
jky_268503,1306,Ayr,crs_78,GB,12,1,1,3,1,0.64,0.08,-4.5
jky_268503,1306,Lingfield,crs_806,GB,11,1,0,4,1,0.5,0.09,-5.5
jky_268503,1306,Leicester,crs_780,GB,10,1,2,0,1,0.89,0.1,-6.5
jky_268503,1306,Newcastle,crs_962,GB,10,2,1,3,0,1.08,0.2,-5.5
jky_268503,1306,Lingfield (AW),crs_10218,GB,7,1,0,3,1,0.67,0.14,-4.9
jky_268503,1306,Hexham,crs_650,GB,7,2,3,0,1,0.66,0.29,-2.89
jky_268503,1306,Exeter,crs_364,GB,6,0,2,0,1,0.0,0.0,-6.0
jky_268503,1306,Kelso,crs_702,GB,4,1,1,1,0,1.84,0.25,1.0
jky_268503,1306,Folkestone,crs_494,GB,3,0,0,0,0,0.0,0.0,-3.0
jky_268503,1306,Perth,crs_1066,GB,3,0,0,0,1,0.0,0.0,-3.0
jky_268503,1306,Beverley,crs_156,GB,3,1,0,0,0,9.77,0.33,31.0
jky_268503,1306,Wolverhampton (AW),crs_13338,GB,2,0,1,0,0,0.0,0.0,-2.0
jky_268503,1306,Redcar,crs_1222,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_268503,1306,Musselburgh,crs_416,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_268503,1306,Nottingham,crs_1040,GB,1,0,1,0,0,0.0,0.0,-1.0
jky_268503,1306,Carlisle,crs_208,GB,1,0,1,0,0,0.0,0.0,-1.0
jky_268503,1306,York,crs_2782,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_268503,1306,Southwell (AW),crs_10244,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_268503,1306,Limerick (IRE),crs_4888,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_268503,1306,Kempton (AW),crs_28054,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_25269,6959,Kelso,crs_702,GB,714,77,70,59,72,0.85,0.11,-294.8
jky_25269,6959,Sedgefield,crs_1482,GB,640,61,64,60,56,0.85,0.1,-232.83
jky_25269,6959,Ayr,crs_78,GB,600,85,65,65,54,0.99,0.14,-50.05
jky_25269,6959,Newcastle,crs_962,GB,572,63,50,43,62,0.92,0.11,-146.59
jky_25269,6959,Carlisle,crs_208,GB,571,56,69,46,52,0.82,0.1,-228.32
jky_25269,6959,Hexham,crs_650,GB,571,56,61,52,48,0.81,0.1,-228.58
jky_25269,6959,Perth,crs_1066,GB,449,40,39,38,52,0.79,0.09,-119.07
jky_25269,6959,Wetherby,crs_2262,GB,437,30,42,34,42,0.65,0.07,-201.2
jky_25269,6959,Musselburgh,crs_416,GB,374,19,40,27,41,0.43,0.05,-267.34
jky_25269,6959,Catterick,crs_260,GB,353,19,26,37,26,0.57,0.05,-155.4
jky_25269,6959,Market Rasen,crs_910,GB,275,24,31,17,32,0.79,0.09,-129.81
jky_25269,6959,Haydock,crs_598,GB,191,13,14,22,20,0.67,0.07,-78.03
jky_25269,6959,Cartmel,crs_234,GB,187,15,26,22,16,0.74,0.08,-56.52
jky_25269,6959,Doncaster,crs_390,GB,168,6,8,16,11,0.41,0.04,-126.75
jky_25269,6959,Bangor-on-Dee,crs_104,GB,149,15,14,17,11,0.81,0.1,-79.84
jky_25269,6959,Aintree,crs_832,GB,136,6,3,7,14,0.59,0.04,-32.5
jky_25269,6959,Uttoxeter,crs_2184,GB,112,13,13,6,12,0.96,0.12,-37.06
jky_25269,6959,Cheltenham,crs_286,GB,71,7,7,6,5,1.11,0.1,-33.34
jky_25269,6959,Southwell,crs_1586,GB,46,4,4,7,6,0.7,0.09,-20.57
jky_25269,6959,Huntingdon,crs_676,GB,32,4,7,2,6,0.87,0.12,-2.62
jky_25269,6959,Ludlow,crs_884,GB,25,1,3,3,2,0.36,0.04,-19.5
jky_25269,6959,Worcester,crs_2626,GB,24,2,1,1,3,0.73,0.08,-10.5
jky_25269,6959,Warwick,crs_2210,GB,20,2,2,3,2,0.91,0.1,-5.0
jky_25269,6959,Stratford,crs_1742,GB,20,0,3,3,0,0.0,0.0,-20.0
jky_25269,6959,Kempton,crs_728,GB,20,2,2,2,3,0.8,0.1,-12.79
jky_25269,6959,Sandown,crs_1404,GB,18,1,1,1,1,0.51,0.06,-10.0
jky_25269,6959,Leopardstown (IRE),crs_4862,IRE,15,0,2,3,1,0.0,0.0,-15.0
jky_25269,6959,Fakenham,crs_468,GB,13,1,3,3,1,0.34,0.08,-9.0
jky_25269,6959,Curragh (IRE),crs_4628,IRE,11,0,0,2,0,0.0,0.0,-11.0
jky_25269,6959,Ascot,crs_52,GB,11,0,2,2,1,0.0,0.0,-11.0
jky_25269,6959,Leicester,crs_780,GB,9,1,1,0,0,1.15,0.11,-3.0
jky_25269,6959,Hamilton,crs_572,GB,9,0,1,0,3,0.0,0.0,-9.0
jky_25269,6959,Clonmel (IRE),crs_4602,IRE,8,0,0,2,0,0.0,0.0,-8.0
jky_25269,6959,Chepstow,crs_312,GB,7,0,1,2,1,0.0,0.0,-7.0
jky_25269,6959,Wincanton,crs_2340,GB,6,0,2,1,0,0.0,0.0,-6.0
jky_25269,6959,Hereford,crs_624,GB,6,0,0,1,0,0.0,0.0,-6.0
jky_25269,6959,Newbury,crs_936,GB,5,1,1,0,0,1.98,0.2,5.0
jky_25269,6959,Galway (IRE),crs_4758,IRE,5,0,2,0,0,0.0,0.0,-5.0
jky_25269,6959,Wolverhampton,crs_2470,GB,5,0,1,0,0,0.0,0.0,-5.0
jky_25269,6959,Towcester,crs_2158,GB,5,1,2,0,0,1.46,0.2,-0.67
jky_25269,6959,Fairyhouse (IRE),crs_4732,IRE,5,2,1,0,0,2.78,0.4,32.25
jky_25269,6959,Gowran Park (IRE),crs_4784,IRE,4,0,0,0,0,0.0,0.0,-4.0
jky_25269,6959,Wexford (RH) (IRE),crs_34892,IRE,4,2,1,0,0,2.79,0.5,4.5
jky_25269,6959,Dundalk (IRE),crs_4706,IRE,4,0,0,0,0,0.0,0.0,-4.0
jky_25269,6959,Tralee (IRE),crs_5174,IRE,4,0,0,0,0,0.0,0.0,-4.0
jky_25269,6959,Tipperary (IRE),crs_5252,IRE,4,0,0,1,0,0.0,0.0,-4.0
jky_25269,6959,Navan (IRE),crs_5018,IRE,4,0,0,0,0,0.0,0.0,-4.0
jky_25269,6959,Downpatrick (IRE),crs_4654,IRE,4,0,0,1,1,0.0,0.0,-4.0
jky_25269,6959,Listowel (IRE),crs_4940,IRE,3,0,0,0,0,0.0,0.0,-3.0
jky_25269,6959,Nottingham,crs_1040,GB,3,0,0,1,0,0.0,0.0,-3.0
jky_25269,6959,Roscommon (IRE),crs_5096,IRE,3,0,0,1,0,0.0,0.0,-3.0
jky_25269,6959,Mallow (IRE),crs_4966,IRE,3,0,0,0,1,0.0,0.0,-3.0
jky_25269,6959,Punchestown (IRE),crs_5070,IRE,3,0,0,0,0,0.0,0.0,-3.0
jky_25269,6959,Phoenix Park (IRE),crs_5044,IRE,3,0,0,0,2,0.0,0.0,-3.0
jky_25269,6959,Cork (IRE),crs_15496,IRE,2,0,0,0,0,0.0,0.0,-2.0
jky_25269,6959,Killarney (IRE),crs_4810,IRE,2,0,0,0,0,0.0,0.0,-2.0
jky_25269,6959,Tramore (IRE),crs_5200,IRE,2,1,0,0,0,2.05,0.5,6.0
jky_25269,6959,Limerick (IRE),crs_4888,IRE,2,0,0,1,0,0.0,0.0,-2.0
jky_25269,6959,Naas (IRE),crs_4992,IRE,2,0,0,1,0,0.0,0.0,-2.0
jky_25269,6959,Southwell (AW),crs_10244,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_25269,6959,Down Royal (IRE),crs_4680,IRE,1,1,0,0,0,4.5,1.0,3.5
jky_25269,6959,Auteuil (FR),crs_5330,FR,1,0,0,0,0,0.0,0.0,-1.0
jky_25269,6959,Newton Abbot,crs_1014,GB,1,0,0,1,0,0.0,0.0,-1.0
jky_25269,6959,Sligo (IRE),crs_5122,IRE,1,0,0,0,1,0.0,0.0,-1.0
jky_25269,6959,Thurles (IRE),crs_5148,IRE,1,0,1,0,0,0.0,0.0,-1.0
jky_25269,6959,Ballinrobe (IRE),crs_4550,IRE,1,0,1,0,0,0.0,0.0,-1.0
jky_36870,21146,Worcester,crs_2626,GB,1304,217,230,203,143,0.82,0.17,-197.04
jky_36870,21146,Cheltenham,crs_286,GB,1227,150,139,137,139,0.9,0.12,-244.66
jky_36870,21146,Uttoxeter,crs_2184,GB,1100,183,160,159,113,0.86,0.17,-221.63
jky_36870,21146,Newton Abbot,crs_1014,GB,1025,204,192,155,113,0.87,0.2,-127.15
jky_36870,21146,Stratford,crs_1742,GB,952,202,155,110,100,1.03,0.21,19.92
jky_36870,21146,Exeter,crs_364,GB,911,195,148,117,92,0.91,0.21,-199.17
jky_36870,21146,Chepstow,crs_312,GB,826,155,141,109,86,0.98,0.19,-24.02
jky_36870,21146,Ludlow,crs_884,GB,817,179,134,108,85,1.05,0.22,-45.99
jky_36870,21146,Newbury,crs_936,GB,757,139,103,85,83,1.13,0.18,273.62
jky_36870,21146,Market Rasen,crs_910,GB,703,127,116,87,76,0.85,0.18,-139.91
jky_36870,21146,Hereford,crs_624,GB,669,113,100,102,65,0.87,0.17,-148.94
jky_36870,21146,Wincanton,crs_2340,GB,651,121,103,100,69,0.94,0.19,-58.04
jky_36870,21146,Fontwell,crs_520,GB,640,117,124,87,76,0.84,0.18,-115.37
jky_36870,21146,Perth,crs_1066,GB,639,150,111,108,64,0.94,0.23,-80.57
jky_36870,21146,Warwick,crs_2210,GB,624,124,103,76,63,0.96,0.2,-86.67
jky_36870,21146,Taunton,crs_1898,GB,579,102,98,102,60,0.85,0.18,-86.02
jky_36870,21146,Huntingdon,crs_676,GB,555,115,77,93,55,1.0,0.21,32.03
jky_36870,21146,Kempton,crs_728,GB,550,83,98,73,69,0.83,0.15,-169.49
jky_36870,21146,Bangor-on-Dee,crs_104,GB,543,107,83,76,62,1.01,0.2,-27.88
jky_36870,21146,Southwell,crs_1586,GB,528,119,81,87,59,0.97,0.23,-37.34
jky_36870,21146,Sandown,crs_1404,GB,525,80,88,69,53,0.91,0.15,-30.84
jky_36870,21146,Ascot,crs_52,GB,480,66,70,77,58,0.81,0.14,-90.38
jky_36870,21146,Aintree,crs_832,GB,463,56,65,54,39,0.87,0.12,-65.75
jky_36870,21146,Ffos Las,crs_31512,GB,392,61,67,56,52,0.74,0.16,-133.99
jky_36870,21146,Plumpton,crs_1144,GB,376,55,60,56,38,0.69,0.15,-136.83
jky_36870,21146,Towcester,crs_2158,GB,367,56,68,64,45,0.72,0.15,-88.77
jky_36870,21146,Leicester,crs_780,GB,273,44,39,44,37,0.78,0.16,-61.13
jky_36870,21146,Haydock,crs_598,GB,271,45,51,43,29,0.89,0.17,-39.52
jky_36870,21146,Sedgefield,crs_1482,GB,248,52,50,42,29,0.86,0.21,3.6
jky_36870,21146,Wetherby,crs_2262,GB,238,59,43,32,24,1.04,0.25,-18.26
jky_36870,21146,Fakenham,crs_468,GB,222,50,48,33,20,0.91,0.23,-51.79
jky_36870,21146,Doncaster,crs_390,GB,220,31,32,34,31,0.79,0.14,-63.85
jky_36870,21146,Cartmel,crs_234,GB,211,39,41,30,19,0.86,0.18,-39.25
jky_36870,21146,Ayr,crs_78,GB,207,26,32,32,31,0.72,0.13,-92.98
jky_36870,21146,Folkestone,crs_494,GB,145,28,23,16,13,1.08,0.19,15.77
jky_36870,21146,Carlisle,crs_208,GB,129,29,26,18,14,0.91,0.22,-12.41
jky_36870,21146,Hexham,crs_650,GB,128,30,12,22,19,0.98,0.23,-32.83
jky_36870,21146,Musselburgh,crs_416,GB,110,22,21,12,12,0.91,0.2,-20.33
jky_36870,21146,Lingfield,crs_806,GB,99,11,21,17,7,0.56,0.11,-52.95
jky_36870,21146,Punchestown (IRE),crs_5070,IRE,68,12,7,7,6,1.25,0.18,26.92
jky_36870,21146,Kelso,crs_702,GB,64,16,16,7,10,0.99,0.25,-7.01
jky_36870,21146,Catterick,crs_260,GB,60,13,8,15,6,0.91,0.22,-4.03
jky_36870,21146,Newcastle,crs_962,GB,53,19,8,5,5,1.46,0.36,47.87
jky_36870,21146,Wolverhampton,crs_2470,GB,39,4,10,4,5,0.53,0.1,-20.3
jky_36870,21146,Lingfield (AW),crs_10218,GB,28,4,5,5,4,0.76,0.14,-13.63
jky_36870,21146,Windsor,crs_2418,GB,23,1,2,3,5,0.32,0.04,-12.0
jky_36870,21146,Kempton (AW),crs_28054,GB,21,0,1,3,1,0.0,0.0,-21.0
jky_36870,21146,Nottingham,crs_1040,GB,17,2,1,5,0,1.17,0.12,28.0
jky_36870,21146,Leopardstown (IRE),crs_4862,IRE,12,3,1,2,1,1.34,0.25,-1.84
jky_36870,21146,Southwell (AW),crs_10244,GB,11,1,2,3,1,0.63,0.09,-8.0
jky_36870,21146,Limerick (IRE),crs_4888,IRE,8,1,0,1,0,0.67,0.12,-6.64
jky_36870,21146,Wolverhampton (AW),crs_13338,GB,7,0,1,1,3,0.0,0.0,-7.0
jky_36870,21146,Fairyhouse (IRE),crs_4732,IRE,7,2,1,0,0,1.32,0.29,4.25
jky_36870,21146,Goodwood,crs_546,GB,5,1,0,0,0,1.26,0.2,-0.5
jky_36870,21146,Galway (IRE),crs_4758,IRE,4,0,0,0,0,0.0,0.0,-4.0
jky_36870,21146,Redcar,crs_1222,GB,3,0,1,0,0,0.0,0.0,-3.0
jky_36870,21146,Down Royal (IRE),crs_4680,IRE,2,1,1,0,0,1.06,0.5,0.25
jky_36870,21146,Salisbury,crs_1352,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_36870,21146,Cagnes-Sur-Mer (FR),crs_5616,FR,2,0,0,0,0,0.0,0.0,-2.0
jky_36870,21146,Beverley,crs_156,GB,1,1,0,0,0,6.5,1.0,5.5
jky_36870,21146,Auteuil (FR),crs_5330,FR,1,0,1,0,0,0.0,0.0,-1.0
jky_36870,21146,Hamilton,crs_572,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_36870,21146,Pontefract,crs_1196,GB,1,0,1,0,0,0.0,0.0,-1.0
jky_36870,21146,Epsom,crs_442,GB,1,0,0,0,1,0.0,0.0,-1.0
jky_36870,21146,Cork (IRE),crs_15496,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_42993,3496,Exeter,crs_364,GB,219,30,27,23,30,0.92,0.14,-27.51
jky_42993,3496,Huntingdon,crs_676,GB,201,40,35,11,16,1.11,0.2,21.36
jky_42993,3496,Cheltenham,crs_286,GB,185,19,21,18,13,0.9,0.1,-37.58
jky_42993,3496,Ludlow,crs_884,GB,171,27,32,22,16,1.01,0.16,-16.44
jky_42993,3496,Wincanton,crs_2340,GB,151,29,15,21,16,1.15,0.19,-5.44
jky_42993,3496,Kempton,crs_728,GB,148,24,19,10,16,1.06,0.16,-8.17
jky_42993,3496,Sandown,crs_1404,GB,146,18,23,14,14,0.94,0.12,-54.88
jky_42993,3496,Stratford,crs_1742,GB,134,10,15,16,12,0.62,0.07,-81.02
jky_42993,3496,Uttoxeter,crs_2184,GB,129,16,14,14,18,0.93,0.12,10.0
jky_42993,3496,Newbury,crs_936,GB,120,8,9,10,12,0.72,0.07,-62.63
jky_42993,3496,Newton Abbot,crs_1014,GB,119,9,23,15,16,0.6,0.08,-38.5
jky_42993,3496,Hereford,crs_624,GB,115,16,21,14,14,0.93,0.14,51.31
jky_42993,3496,Taunton,crs_1898,GB,112,13,6,15,11,1.05,0.12,-22.22
jky_42993,3496,Worcester,crs_2626,GB,111,9,12,8,12,0.79,0.08,-45.12
jky_42993,3496,Warwick,crs_2210,GB,100,9,8,11,9,0.74,0.09,-38.1
jky_42993,3496,Fontwell,crs_520,GB,99,16,4,12,13,1.33,0.16,22.82
jky_42993,3496,Towcester,crs_2158,GB,95,13,12,11,5,1.11,0.14,-24.51
jky_42993,3496,Plumpton,crs_1144,GB,90,10,9,15,11,0.82,0.11,-34.93
jky_42993,3496,Ascot,crs_52,GB,86,14,9,13,14,1.21,0.16,15.08
jky_42993,3496,Bangor-on-Dee,crs_104,GB,80,10,6,9,8,0.79,0.12,-48.41
jky_42993,3496,Folkestone,crs_494,GB,73,9,8,7,7,1.13,0.12,-5.27
jky_42993,3496,Chepstow,crs_312,GB,68,6,9,7,4,0.69,0.09,-31.9
jky_42993,3496,Market Rasen,crs_910,GB,67,14,6,5,10,1.24,0.21,8.8
jky_42993,3496,Aintree,crs_832,GB,63,6,4,7,2,0.99,0.1,21.36
jky_42993,3496,Doncaster,crs_390,GB,62,13,4,4,6,1.74,0.21,55.11
jky_42993,3496,Leicester,crs_780,GB,61,8,12,2,6,0.79,0.13,30.01
jky_42993,3496,Galway (IRE),crs_4758,IRE,51,6,3,3,3,1.19,0.12,2.0
jky_42993,3496,Haydock,crs_598,GB,48,5,7,6,3,0.64,0.1,-6.2
jky_42993,3496,Punchestown (IRE),crs_5070,IRE,38,2,3,4,3,0.49,0.05,-14.75
jky_42993,3496,Fakenham,crs_468,GB,34,4,5,5,2,0.76,0.12,-3.87
jky_42993,3496,Killarney (IRE),crs_4810,IRE,32,4,3,0,0,0.97,0.12,-6.88
jky_42993,3496,Southwell,crs_1586,GB,32,2,5,6,4,0.5,0.06,-27.38
jky_42993,3496,Cork (IRE),crs_15496,IRE,29,1,1,3,5,0.32,0.03,-16.0
jky_42993,3496,Wetherby,crs_2262,GB,26,3,3,4,2,0.83,0.12,5.5
jky_42993,3496,Leopardstown (IRE),crs_4862,IRE,25,2,3,1,1,0.63,0.08,-16.27
jky_42993,3496,Windsor,crs_2418,GB,22,2,1,1,4,0.96,0.09,-13.5
jky_42993,3496,Fairyhouse (IRE),crs_4732,IRE,20,2,4,0,2,0.98,0.1,13.0
jky_42993,3496,Listowel (IRE),crs_4940,IRE,19,2,1,3,1,0.9,0.11,3.0
jky_42993,3496,Lingfield,crs_806,GB,18,4,4,1,4,1.43,0.22,22.75
jky_42993,3496,Tralee (IRE),crs_5174,IRE,9,0,1,2,0,0.0,0.0,-9.0
jky_42993,3496,Ayr,crs_78,GB,9,0,0,2,2,0.0,0.0,-9.0
jky_42993,3496,Tipperary (IRE),crs_5252,IRE,9,1,0,2,1,1.65,0.11,2.0
jky_42993,3496,Limerick (IRE),crs_4888,IRE,8,0,0,1,2,0.0,0.0,-8.0
jky_42993,3496,Ballinrobe (IRE),crs_4550,IRE,6,1,1,0,0,1.12,0.17,1.0
jky_42993,3496,Kilbeggan (IRE),crs_5278,IRE,5,0,1,0,0,0.0,0.0,-5.0
jky_42993,3496,Goodwood,crs_546,GB,5,0,1,1,0,0.0,0.0,-5.0
jky_42993,3496,Roscommon (IRE),crs_5096,IRE,4,0,0,0,0,0.0,0.0,-4.0
jky_42993,3496,Sedgefield,crs_1482,GB,4,1,0,0,0,3.16,0.25,1.0
jky_42993,3496,Wolverhampton,crs_2470,GB,4,1,0,0,0,4.81,0.25,17.0
jky_42993,3496,Newcastle,crs_962,GB,3,0,1,0,1,0.0,0.0,-3.0
jky_42993,3496,Southwell (AW),crs_10244,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_42993,3496,Sligo (IRE),crs_5122,IRE,2,0,1,0,0,0.0,0.0,-2.0
jky_42993,3496,Thurles (IRE),crs_5148,IRE,2,0,0,0,1,0.0,0.0,-2.0
jky_42993,3496,Wexford (RH) (IRE),crs_34892,IRE,2,0,0,0,0,0.0,0.0,-2.0
jky_42993,3496,Wolverhampton (AW),crs_13338,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_42993,3496,Catterick,crs_260,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_42993,3496,Redcar,crs_1222,GB,2,0,1,1,0,0.0,0.0,-2.0
jky_42993,3496,Nottingham,crs_1040,GB,2,0,0,1,0,0.0,0.0,-2.0
jky_42993,3496,Carlisle,crs_208,GB,2,1,1,0,0,1.38,0.5,-0.09
jky_42993,3496,Perth,crs_1066,GB,2,0,0,1,0,0.0,0.0,-2.0
jky_42993,3496,Clonmel (IRE),crs_4602,IRE,2,1,0,0,0,2.36,0.5,1.0
jky_42993,3496,Cartmel,crs_234,GB,2,0,0,0,1,0.0,0.0,-2.0
jky_42993,3496,Curragh (IRE),crs_4628,IRE,2,0,0,0,1,0.0,0.0,-2.0
jky_42993,3496,Salisbury,crs_1352,GB,1,0,1,0,0,0.0,0.0,-1.0
jky_42993,3496,Lingfield (AW),crs_10218,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_42993,3496,Bellewstown (IRE),crs_4576,IRE,1,1,0,0,0,9.0,1.0,8.0
jky_42993,3496,Hexham,crs_650,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_42993,3496,Naas (IRE),crs_4992,IRE,1,0,0,0,1,0.0,0.0,-1.0
jky_41988,3472,Lingfield (AW),crs_10218,GB,316,33,33,23,20,1.03,0.1,-54.94
jky_41988,3472,Wolverhampton (AW),crs_13338,GB,224,20,18,14,21,0.85,0.09,-48.25
jky_41988,3472,Southwell (AW),crs_10244,GB,220,15,14,15,19,0.73,0.07,-91.38
jky_41988,3472,Windsor,crs_2418,GB,171,6,12,11,15,0.43,0.04,-130.88
jky_41988,3472,Salisbury,crs_1352,GB,154,7,13,7,9,0.48,0.05,-105.15
jky_41988,3472,Lingfield,crs_806,GB,135,9,15,12,14,0.7,0.07,-70.17
jky_41988,3472,Brighton,crs_182,GB,123,13,10,11,7,0.99,0.11,-8.74
jky_41988,3472,Goodwood,crs_546,GB,116,3,8,8,7,0.34,0.03,-95.0
jky_41988,3472,Newbury,crs_936,GB,114,4,11,8,4,0.48,0.04,-82.8
jky_41988,3472,Kempton,crs_728,GB,112,12,7,6,11,1.24,0.11,4.0
jky_41988,3472,Sandown,crs_1404,GB,109,6,3,12,16,0.58,0.06,-77.0
jky_41988,3472,Bath,crs_130,GB,107,9,5,3,8,0.96,0.08,-21.5
jky_41988,3472,Folkestone,crs_494,GB,99,9,10,7,8,0.81,0.09,23.75
jky_41988,3472,Nottingham,crs_1040,GB,96,3,0,3,7,0.47,0.03,-32.5
jky_41988,3472,Redcar,crs_1222,GB,94,3,6,4,8,0.45,0.03,-72.0
jky_41988,3472,Yarmouth,crs_2704,GB,90,3,5,4,13,0.49,0.03,-56.0
jky_41988,3472,Newmarket (July),crs_4524,GB,87,8,2,5,7,1.15,0.09,-11.0
jky_41988,3472,Newmarket,crs_988,GB,83,5,4,4,5,1.03,0.06,20.0
jky_41988,3472,Leicester,crs_780,GB,81,7,5,6,1,1.05,0.09,-11.38
jky_41988,3472,Chepstow,crs_312,GB,76,1,5,6,3,0.15,0.01,-74.0
jky_41988,3472,Warwick,crs_2210,GB,70,2,5,1,3,0.32,0.03,-57.0
jky_41988,3472,Epsom,crs_442,GB,64,4,5,8,3,0.57,0.06,-38.5
jky_41988,3472,Ascot,crs_52,GB,59,3,2,2,3,0.75,0.05,-28.5
jky_41988,3472,Kempton (AW),crs_28054,GB,59,3,2,4,8,0.63,0.05,-18.12
jky_41988,3472,Doncaster,crs_390,GB,58,1,4,4,3,0.23,0.02,-47.0
jky_41988,3472,Catterick,crs_260,GB,53,3,2,5,3,0.75,0.06,-34.0
jky_41988,3472,Beverley,crs_156,GB,52,3,3,5,3,0.67,0.06,-33.38
jky_41988,3472,Pontefract,crs_1196,GB,46,1,5,2,3,0.31,0.02,-38.5
jky_41988,3472,Newcastle,crs_962,GB,45,2,0,5,1,0.52,0.04,-38.0
jky_41988,3472,Thirsk,crs_2080,GB,43,0,3,3,1,0.0,0.0,-43.0
jky_41988,3472,Ripon,crs_1274,GB,39,1,2,3,2,0.37,0.03,-24.0
jky_41988,3472,Les Landes (JER),crs_11076,JER,38,3,8,7,3,0.36,0.08,-27.25
jky_41988,3472,York,crs_2782,GB,37,0,4,3,5,0.0,0.0,-37.0
jky_41988,3472,Haydock,crs_598,GB,34,3,2,3,2,1.25,0.09,10.5
jky_41988,3472,Ayr,crs_78,GB,32,1,5,3,2,0.26,0.03,-29.25
jky_41988,3472,Musselburgh,crs_416,GB,32,0,2,1,3,0.0,0.0,-32.0
jky_41988,3472,Hamilton,crs_572,GB,31,2,2,4,2,0.75,0.06,-21.25
jky_41988,3472,Carlisle,crs_208,GB,31,3,1,2,2,1.74,0.1,-1.5
jky_41988,3472,Chester,crs_338,GB,15,1,1,1,0,0.65,0.07,-11.5
jky_41988,3472,Chelmsford (AW),crs_28158,GB,14,0,1,2,1,0.0,0.0,-14.0
jky_41988,3472,Southwell,crs_1586,GB,8,1,1,3,0,1.08,0.12,5.0
jky_41988,3472,Curragh (IRE),crs_4628,IRE,4,0,0,0,0,0.0,0.0,-4.0
jky_41988,3472,Jagersro (SWE),crs_7020,SWE,1,0,0,0,0,0.0,0.0,-1.0
jky_289029,2524,Dundalk (AW) (IRE),crs_29588,IRE,576,54,69,50,54,0.77,0.09,-160.34
jky_289029,2524,Curragh (IRE),crs_4628,IRE,346,18,28,33,26,0.6,0.05,-219.91
jky_289029,2524,Leopardstown (IRE),crs_4862,IRE,223,15,26,21,27,0.68,0.07,-91.37
jky_289029,2524,Gowran Park (IRE),crs_4784,IRE,180,13,12,10,11,0.89,0.07,-27.92
jky_289029,2524,Naas (IRE),crs_4992,IRE,172,18,12,13,12,1.05,0.1,10.87
jky_289029,2524,Navan (IRE),crs_5018,IRE,159,10,17,13,9,0.73,0.06,-108.19
jky_289029,2524,Cork (IRE),crs_15496,IRE,136,12,10,15,7,0.8,0.09,-55.65
jky_289029,2524,Galway (IRE),crs_4758,IRE,96,12,7,7,5,1.27,0.12,-8.79
jky_289029,2524,Tipperary (IRE),crs_5252,IRE,86,10,15,11,11,0.74,0.12,-0.49
jky_289029,2524,Fairyhouse (IRE),crs_4732,IRE,80,9,8,4,5,1.12,0.11,22.5
jky_289029,2524,Killarney (IRE),crs_4810,IRE,75,8,7,7,7,0.93,0.11,-29.37
jky_289029,2524,Listowel (IRE),crs_4940,IRE,65,9,5,3,6,1.13,0.14,-2.02
jky_289029,2524,Down Royal (IRE),crs_4680,IRE,54,6,1,9,9,0.99,0.11,-8.92
jky_289029,2524,Bellewstown (IRE),crs_4576,IRE,54,6,9,2,2,1.22,0.11,-7.0
jky_289029,2524,Roscommon (IRE),crs_5096,IRE,50,5,4,4,5,1.07,0.1,-10.0
jky_289029,2524,Limerick (IRE),crs_4888,IRE,45,4,0,4,5,0.86,0.09,28.03
jky_289029,2524,Sligo (IRE),crs_5122,IRE,26,2,2,0,3,0.81,0.08,-4.0
jky_289029,2524,Ballinrobe (IRE),crs_4550,IRE,15,4,0,2,3,2.05,0.27,66.62
jky_289029,2524,Ascot,crs_52,GB,13,0,0,1,1,0.0,0.0,-13.0
jky_289029,2524,Doncaster,crs_390,GB,8,0,3,1,0,0.0,0.0,-8.0
jky_289029,2524,Thurles (IRE),crs_5148,IRE,8,0,0,0,1,0.0,0.0,-8.0
jky_289029,2524,Punchestown (IRE),crs_5070,IRE,8,0,0,1,1,0.0,0.0,-8.0
jky_289029,2524,Windsor,crs_2418,GB,6,0,0,1,0,0.0,0.0,-6.0
jky_289029,2524,Longchamp (FR),crs_5486,FR,6,0,0,2,0,0.0,0.0,-6.0
jky_289029,2524,Newmarket,crs_988,GB,6,0,0,0,0,0.0,0.0,-6.0
jky_289029,2524,Newcastle (AW),crs_35178,GB,5,0,1,0,0,0.0,0.0,-5.0
